InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status
INV014529,C02148,B03,1401-04-20,Store,Cash,67605.0,1095011.0,Completed
INV014530,C01521,B99,1405-04-01,Online,Card,0.0,112622.0,Completed
INV014531,C01494,B99,1403-10-09,Store,Card,0.0,91048.0,Completed
INV014532,C01541,B99,1402-01-03,Store,Cash,0.0,2696886.0,Completed
INV014533,C01685,B99,1403-08-21,Online,OnlinePay,0.0,1942571.0,Completed
INV014534,C01823,B99,1401-09-26,Store,Cash,0.0,,Completed
INV014535,C00865,B05,1403-02-27,Store,Card,0.0,719905.0,Completed
INV014536,C00880,B01,1402-04-09,Store,Card,262198.0,2998033.0,Completed
INV014537,C01049,B02,1403-10-29,Store,Card,0.0,249257.0,Completed
INV014538,C00034,B99,1404-06-15,Online,OnlinePay,0.0,985540.0,Completed
INV014539,C00133,B99,1402-05-11,Online,Cash,0.0,3511881.0,Completed
INV014540,C01086,B01,1401-01-25,Store,Card,0.0,1340163.0,Completed
INV014541,C00445,B99,1402-05-28,Online,Cash,22980.0,268518.0,Completed
INV014542,C00920,B07,1404-06-14,Store,Card,71227.0,919628.0,Cancelled
INV014543,C00560,B05,1404-07-30,Store,Card,18695.0,449156.0,Completed
INV014544,C01857,B07,1404-07-27,App,Card,0.0,1348885.0,Completed
INV014545,C00536,B07,1405-05-22,Store,Card,76957.0,1679492.0,Returned
INV014546,C00499,B05,1404-10-04,Store,Card,0.0,2297251.0,Completed
INV014547,C00185,B99,1405-05-12,Store,Card,87595.0,1081393.0,Completed
INV014548,C00162,B01,1403-11-07,Store,Card,0.0,2829781.0,Completed
INV014549,C00959,B08,1401-08-22,App,Card,0.0,3402310.0,Completed
INV014550,C01796,B99,1403-10-02,Online,Card,156608.0,4584356.0,Completed
INV014551,C01651,B05,1401-06-08,App,Card,0.0,225244.0,Completed
INV014552,C00807,B04,1400-08-26,Store,Card,198446.0,3717440.0,Completed
INV014553,C00157,B04,1402-01-29,Store,OnlinePay,0.0,4734947.0,Completed
INV014554,C02001,B99,1402-06-12,Online,Wallet,0.0,2049321.0,Completed
INV014555,C00442,B05,1404-03-17,Store,Card,0.0,1122229.0,Completed
INV014556,C01184,B06,1402-06-13,Store,Cash,0.0,2780616.0,Completed
INV014557,C01238,B06,1400-01-06,Store,OnlinePay,0.0,4032919.0,Completed
INV014558,C01904,B05,1405-02-21,Store,Card,0.0,2741794.0,Completed
INV014559,C01491,B99,1403-08-27,Online,Card,0.0,1187448.0,Completed
INV014560,C01618,B99,1401-07-07,Online,OnlinePay,5509.0,141234.0,Completed
INV014561,C01909,B01,1401-10-19,Store,Card,0.0,4660617.0,Completed
INV014562,C00537,B04,1400-12-14,App,Card,0.0,4055426.0,Completed
INV014563,C01884,B99,1405-02-04,Store,OnlinePay,0.0,1678979.0,Completed
INV014564,C01400,B99,1401-08-24,Online,Card,0.0,142323.0,Completed
INV014565,C01646,B99,1405-03-26,Online,Card,0.0,4295306.0,Completed
INV014566,C01153,B08,1401-11-17,Store,Card,0.0,1401985.0,Completed
INV014567,C01582,B99,1404-08-21,Store,Cash,0.0,389197.0,Completed
INV014568,C01595,B99,1400-01-22,Online,Card,0.0,1807449.0,Completed
INV014569,C00313,B99,1403-02-06,Online,OnlinePay,124622.0,4882418.0,Completed
INV014570,C01835,B05,1402-06-26,Store,Cash,0.0,3480120.0,Completed
INV014571,C01907,B07,1402-04-09,Store,Wallet,0.0,1751263.0,Completed
INV014572,C01861,B04,1405-06-19,Store,Card,45225.0,1545133.0,Completed
INV014573,C01320,B99,1404-04-07,Store,Card,0.0,1753614.0,Completed
INV014574,C01374,B99,1401-10-27,Online,Card,0.0,5435302.0,Completed
INV014575,C01401,B99,1404-06-04,Online,Card,0.0,3466835.0,Completed
INV014576,C00889,B03,1400-12-27,Store,Card,368973.0,1549157.0,Completed
INV014577,C01164,B05,1405-03-03,Store,Cash,0.0,1136950.0,Completed
INV014578,C00702,B02,1402-10-25,Store,Cash,116864.0,2653784.0,Completed
INV014579,C01899,B08,1401-05-21,App,Cash,0.0,237984.0,Completed
INV014580,C01252,B01,1401-12-07,Store,Card,0.0,2067140.0,Completed
INV014581,C01055,B99,1401-02-21,Online,Card,267068.0,2745802.0,Completed
INV014582,C00113,B07,1405-03-11,Store,Card,0.0,1206448.0,Completed
INV014583,C00365,B02,1402-02-08,App,Card,121178.0,2037832.0,Completed
INV014584,C01896,B01,1401-01-22,App,Cash,0.0,2687190.0,Completed
INV014585,C00697,B02,1404-09-14,Store,Card,0.0,2518865.0,Completed
INV014586,C01629,B99,1401-07-13,Online,Card,0.0,3612516.0,Returned
INV014587,C00767,B99,1400-09-21,Online,Card,156024.0,4219307.0,Completed
INV014588,C01086,B03,1404-01-12,Store,Card,97982.0,1836833.0,Cancelled
INV014589,C01379,B08,1400-01-14,Store,Cash,213299.0,2695170.0,Completed
INV014590,C01745,B07,1404-10-17,Store,OnlinePay,156103.0,2754487.0,Completed
INV014591,C00283,B99,1403-07-07,Online,OnlinePay,0.0,4722766.0,Completed
INV014592,C00225,B99,1401-10-05,Online,Cash,0.0,1705485.0,Completed
INV014593,C02044,B07,1403-01-19,Store,Card,0.0,410725.0,Completed
INV014594,C00458,B05,1401-11-12,Store,Wallet,106093.0,1327415.0,Completed
INV014595,C00719,B02,1403-05-12,Store,Cash,0.0,2163139.0,Completed
INV014596,C00674,B99,1403-07-23,Online,OnlinePay,0.0,2021955.0,Completed
INV014597,C01391,B99,1404-07-05,Store,OnlinePay,0.0,2332066.0,Completed
INV014598,C01555,B06,1403-01-08,Store,Card,0.0,2233605.0,Completed
INV014599,C00569,B01,1404-07-29,App,OnlinePay,199093.0,2677168.0,Completed
INV014600,C00259,B01,1400-07-10,App,Card,0.0,,Completed
INV014601,C00774,B02,1405-02-27,App,Card,31470.0,370065.0,Completed
INV014602,C00789,B04,1401-05-06,App,Card,99228.0,3019212.0,Completed
INV014603,C01211,B07,1404-10-24,Store,Wallet,171904.0,2554195.0,Completed
INV014604,C01171,B99,1403-02-28,Store,Cash,0.0,1056176.0,Completed
INV014605,C00152,B04,1400-10-21,Store,OnlinePay,0.0,5153627.0,Completed
INV014606,C01039,B99,1402-06-06,Store,Cash,0.0,3855256.0,Completed
INV014607,C00560,B06,1405-02-23,Store,Wallet,310688.0,3900870.0,Completed
INV014608,C01701,B99,1404-10-21,Online,Card,0.0,303551.0,Completed
INV014609,C00307,B06,1404-04-10,Store,Card,0.0,1676520.0,Completed
INV014610,C00091,B99,1402-07-15,Online,Card,0.0,3446112.0,Completed
INV014611,C00982,B99,1403-08-26,Online,Card,65733.0,2695400.0,Completed
INV014612,C00739,B99,1401-08-29,Online,Card,0.0,2279314.0,Completed
INV014613,C02052,B05,1403-12-14,Store,Card,0.0,692260.0,Completed
INV014614,C00012,B01,1401-11-09,Store,Card,7751.0,83301.0,Completed
INV014615,C01349,B03,1404-10-12,Store,Wallet,26805.0,339266.0,Completed
INV014616,C01319,B06,1404-03-09,Store,OnlinePay,0.0,2423310.0,Completed
INV014617,C02195,B03,1402-07-29,Store,OnlinePay,124146.0,985943.0,Completed
INV014618,C01407,B99,1404-01-02,Online,OnlinePay,0.0,3067341.0,Completed
INV014619,C01170,B08,1402-03-19,Store,Card,101245.0,2251521.0,Returned
INV014620,C00233,B03,1401-02-22,Store,Card,0.0,2902816.0,Completed
INV014621,C00578,B06,1401-09-07,Store,Card,0.0,4092267.0,Completed
INV014622,C00588,B99,1401-12-04,Online,Card,0.0,2539961.0,Returned
INV014623,C00031,B03,1401-08-15,Store,Wallet,120366.0,2741221.0,Completed
INV014624,C00711,B99,1404-01-27,Online,OnlinePay,0.0,3178916.0,Completed
INV014625,C01810,B03,1404-05-12,Store,Card,0.0,424331.0,Completed
INV014626,C01362,B99,1402-12-25,Online,Wallet,36258.0,753072.0,Completed
INV014627,C01308,B05,1405-06-13,Store,Card,0.0,898302.0,Completed
INV014628,C01006,B07,1405-01-13,Store,OnlinePay,176552.0,1377586.0,Completed
INV014629,C01851,B08,1400-09-01,Store,Card,46224.0,1141959.0,Completed
INV014630,C01832,B04,1403-01-02,Store,Card,0.0,4364192.0,Completed
INV014631,C00357,B99,1405-02-07,Online,Cash,0.0,2037978.0,Completed
INV014632,C01815,B01,1401-07-30,Store,Wallet,41257.0,1231736.0,Completed
INV014633,C02176,B04,1402-07-12,Store,Card,0.0,4342019.0,Completed
INV014634,C01312,B99,1405-04-06,Online,Card,124787.0,3824572.0,Completed
INV014635,C00208,B08,1404-07-11,Store,Card,350546.0,4264658.0,Completed
INV014636,C01459,B08,1404-10-17,Store,Card,0.0,499848.0,Completed
INV014637,C01073,B05,1405-01-01,App,Card,0.0,209033.0,Completed
INV014638,C02085,B07,1401-03-30,Store,Cash,0.0,3055627.0,Completed
INV014639,C02112,B99,1404-02-31,App,Card,0.0,1389361.0,Completed
INV014640,C00287,B99,1404-08-27,Online,OnlinePay,0.0,6274565.0,Completed
INV014641,C00460,B99,1401-08-15,Online,Card,0.0,328580.0,Completed
INV014642,C00952,B08,1400-04-27,Store,Card,0.0,1958276.0,Completed
INV014643,C00327,B99,1401-04-18,Store,Cash,0.0,356976.0,Completed
INV014644,C00528,B99,1404-05-15,App,OnlinePay,213487.0,2841424.0,Completed
INV014645,C00402,B02,1404-02-23,App,OnlinePay,0.0,3461966.0,Completed
INV014646,C00459,B04,1405-01-14,App,Card,0.0,2393648.0,Completed
INV014647,C01963,B01,1402-03-01,Store,Card,508392.0,4185711.0,Completed
INV014648,C02050,B99,1403-10-28,Store,Card,0.0,4144018.0,Completed
INV014649,C00693,B03,1400-03-07,App,OnlinePay,0.0,468245.0,Completed
INV014650,C00294,B99,1405-03-18,Store,Cash,0.0,1626283.0,Completed
INV014651,C01776,B02,1403-06-24,Store,Card,0.0,396061.0,Completed
INV014652,C01154,B05,1404-05-28,Store,Wallet,0.0,2752157.0,Returned
INV014653,C01548,B99,1401-12-29,Online,OnlinePay,0.0,437214.0,Completed
INV014654,C00590,B99,1400-08-16,Online,OnlinePay,0.0,1278545.0,Completed
INV014655,C01528,B07,1400-06-24,Store,Card,108292.0,2153391.0,Completed
INV014656,C01034,B07,1404-09-17,Store,Card,0.0,105903.0,Completed
INV014657,C01238,B07,1401-02-13,Store,Card,0.0,361472.0,Completed
INV014658,C00851,B01,1404-10-03,Store,Wallet,121794.0,1974471.0,Completed
INV014659,C01929,B08,1401-11-19,Store,Card,10592.0,413739.0,Completed
INV014660,C00897,B08,1403-05-30,Store,Card,0.0,2416047.0,Completed
INV014661,C01753,B99,1401-11-11,Online,Cash,0.0,2162293.0,Completed
INV014662,C01519,B99,1400-05-17,Store,OnlinePay,0.0,1720641.0,Completed
INV014663,C01243,BXX,1403-06-01,App,Cash,0.0,5490418.0,Completed
INV014664,C01648,B01,1402-06-22,Store,Card,0.0,209033.0,Completed
INV014665,C01645,B01,1402-11-13,Store,Card,0.0,1967700.0,Completed
INV014666,C00146,B99,1403-09-20,Online,Card,0.0,3630243.0,Completed
INV014667,C01771,B07,1402-02-25,Store,Card,0.0,2428124.0,Completed
INV014668,C00957,B05,1403-07-09,Store,Card,0.0,929601.0,Completed
INV014669,C01791,B99,1403-12-30,Online,Wallet,0.0,3760461.0,Completed
INV014670,C00073,B01,1400-09-08,App,Card,103313.0,1057576.0,Completed
INV014671,C00265,B03,1402-05-15,Store,Card,0.0,582074.0,Completed
INV014672,C00005,B02,1400-09-09,App,Card,0.0,1791885.0,Completed
INV014673,C01771,B05,1400-01-13,Store,Wallet,0.0,6242363.0,Completed
INV014674,C01880,B99,1400-05-21,Online,Cash,0.0,414286.0,Completed
INV014675,C02150,B08,1403-09-02,Store,Card,0.0,1896673.0,Completed
INV014676,C00359,B01,1400-08-23,Store,Wallet,0.0,2161334.0,Completed
INV014677,C00053,B99,1404-12-15,Online,Cash,0.0,2828339.0,Completed
INV014678,C01664,B02,1404-06-16,Store,Card,224733.0,2974617.0,Completed
INV014679,C01763,B06,1400-01-18,Store,Card,0.0,862243.0,Completed
INV014680,C00874,B05,1403-07-26,Store,Wallet,0.0,2381969.0,Completed
INV014681,C00533,B01,1400-01-22,App,Card,182020.0,1389981.0,Completed
INV014682,C01414,B05,1400-11-03,Store,Card,204352.0,2111307.0,Completed
INV014683,C00769,B99,1405-06-13,Store,Card,0.0,1698452.0,Completed
INV014684,C02184,B04,1402-12-25,Store,Card,0.0,2300116.0,Completed
INV014685,C00544,B06,1400-03-09,Store,Cash,0.0,1284452.0,Completed
INV014686,C00335,B99,1404-11-17,Online,OnlinePay,96624.0,1596554.0,Completed
INV014687,C01583,B05,1405-02-21,Store,Card,0.0,4617527.0,Completed
INV014688,C00460,B01,1403-06-12,Store,OnlinePay,0.0,4261583.0,Completed
INV014689,C02029,B07,1404-03-12,Store,Card,227001.0,1904888.0,Completed
INV014690,C01068,B03,1404-07-18,Store,Cash,0.0,3313456.0,Completed
INV014691,C01731,B04,1404-05-02,Store,Cash,0.0,4020758.0,Completed
INV014692,C00377,B07,1403-02-28,Store,Card,0.0,3149885.0,Completed
INV014693,C00072,B99,1404-10-18,Online,OnlinePay,0.0,1196228.0,Completed
INV014694,C02135,B07,1403-04-31,Store,Cash,97663.0,3050504.0,Completed
INV014695,C01080,B03,1401-11-05,Store,Card,50327.0,1301131.0,Completed
INV014696,C00983,B99,1400-01-08,Online,Card,0.0,1905744.0,Completed
INV014697,C02007,B06,1402-06-03,App,Card,48293.0,1536096.0,Completed
INV014698,C00381,B99,1400-08-18,Online,OnlinePay,52190.0,1036216.0,Completed
INV014699,C00217,B03,1400-06-26,Store,Cash,0.0,5.0,Completed
INV014700,C01588,B05,1403-01-12,App,Cash,0.0,1121224.0,Completed
INV014701,C00589,B02,1405-03-31,App,OnlinePay,0.0,1218496.0,Completed
INV014702,C00914,B99,1400-10-24,Online,Card,0.0,2598530.0,Completed
INV014703,C00059,B07,1401-12-09,Store,Card,0.0,1680295.0,Completed
INV014704,C00985,B99,1404-10-13,Store,Cash,0.0,3161656.0,Completed
INV014705,C01088,B07,1402-09-03,App,Cash,0.0,1157671.0,Completed
INV014706,C01852,B02,1404-06-15,Store,Card,0.0,4409045.0,Completed
INV014707,C01386,B99,1403-06-01,Online,Cash,0.0,1117949.0,Completed
INV014708,C01947,B99,1403-09-24,Store,Card,0.0,262565.0,Completed
INV014709,C00972,B99,1401-03-05,Online,Card,0.0,3518562.0,Completed
INV014710,C01524,B99,1402-05-20,Store,Card,0.0,4661113.0,Completed
INV014711,C00706,B08,1403-10-28,Store,Card,0.0,1573438.0,Completed
INV014712,C00936,B06,1400-03-07,Store,Card,0.0,3132048.0,Completed
INV014713,C02011,B99,1401-05-14,Store,OnlinePay,0.0,5084100.0,Completed
INV014714,C00734,B99,1402-07-30,Online,Wallet,0.0,5749311.0,Completed
INV014715,C01027,B07,1404-01-20,Store,Cash,0.0,1928080.0,Completed
INV014716,C01620,B05,1403-03-25,App,OnlinePay,0.0,1718321.0,Completed
INV014717,C00460,B99,1404-04-03,Online,Cash,0.0,2959326.0,Completed
INV014718,C00817,B05,1404-04-18,Store,Cash,0.0,2397163.0,Completed
INV014719,C01666,B06,1400-03-20,Store,Cash,130165.0,3896986.0,Completed
INV014720,C02110,B04,1405-01-28,Store,Card,0.0,2528267.0,Completed
INV014721,C02006,B03,1404-10-03,App,Card,87228.0,1496443.0,Completed
INV014722,C00594,B99,1401-12-03,Online,Card,0.0,3270084.0,Completed
INV014723,C02081,B03,1403-02-09,Store,Card,73609.0,2009403.0,Completed
INV014724,C01514,B99,1402-02-13,Online,Card,0.0,910021.0,Completed
INV014725,C01117,B07,1405-02-05,Store,Cash,0.0,1611711.0,Completed
INV014726,C00698,B99,1402-07-22,Online,OnlinePay,0.0,1687193.0,Cancelled
INV014727,C01991,B08,1402-08-20,Store,Card,77898.0,2067915.0,Completed
INV014728,C01537,B03,1405-02-13,Store,OnlinePay,0.0,2124885.0,Completed
INV014729,C00720,B01,1403-09-18,Store,Wallet,0.0,1281452.0,Completed
INV014730,C00840,B99,1401-01-12,Online,Wallet,36200.0,1279952.0,Completed
INV014731,C01132,B01,1403-11-05,Store,Wallet,74374.0,792606.0,Completed
INV014732,C00533,B04,1404-08-13,Store,Cash,228174.0,3163769.0,Completed
INV014733,C00698,B03,1402-04-16,Store,OnlinePay,105861.0,3086348.0,Completed
INV014734,C01509,B99,1403-04-30,Online,Card,0.0,3095417.0,Completed
INV014735,C00037,B02,1403-11-07,Store,OnlinePay,0.0,4164053.0,Completed
INV014736,C01436,B07,1403-03-27,Store,OnlinePay,0.0,1876323.0,Completed
INV014737,C00132,B07,1405-06-30,Store,Card,149227.0,1919488.0,Completed
INV014738,C01928,B05,1403-03-20,Store,OnlinePay,0.0,2548679.0,Completed
INV014739,C00164,B05,1403-12-07,App,Cash,239024.0,2359132.0,Completed
INV014740,C01408,B07,1404-08-11,Store,OnlinePay,67879.0,2035331.0,Completed
INV014741,C01387,B03,1401-01-10,Store,Card,0.0,2397623.0,Completed
INV014742,C00524,B04,1400-04-28,App,Wallet,311653.0,2954502.0,Completed
INV014743,C01041,B99,1405-05-19,Online,OnlinePay,113331.0,3020228.0,Completed
INV014744,C02046,B99,1404-04-28,Online,Card,0.0,3783850.0,Completed
INV014745,C00044,B99,1402-08-14,Store,Cash,0.0,2665531.0,Completed
INV014746,C02135,B06,1400-02-12,Store,Card,0.0,3487495.0,Completed
INV014747,C01900,B99,1401-03-18,Online,Card,183128.0,3957299.0,Completed
INV014748,C01304,B99,1400-01-20,Online,Card,0.0,2237660.0,Completed
INV014749,C00716,B99,1402-08-21,Online,Cash,0.0,955991.0,Completed
INV014750,C00882,B08,1403-06-25,Store,Card,0.0,3618274.0,Returned
INV014751,C00773,B06,1401-03-04,App,Card,38795.0,933641.0,Completed
INV014752,C00717,B01,1403-12-01,Store,OnlinePay,0.0,224553.0,Completed
INV014753,C00959,B03,1405-04-18,App,OnlinePay,0.0,4288929.0,Completed
INV014754,C02133,B02,1405-06-17,Store,OnlinePay,0.0,3197052.0,Completed
INV014755,C00639,B99,1404-10-19,Store,Card,0.0,4048067.0,Completed
INV014756,C00536,B07,1402-12-01,Store,OnlinePay,0.0,397436.0,Completed
INV014757,C01016,B99,1403-06-10,Online,OnlinePay,0.0,1834873.0,Completed
INV014758,C01461,B04,1403-03-13,Store,Cash,70966.0,2741987.0,Completed
INV014759,C01193,B99,1401-02-22,App,Cash,0.0,5027320.0,Completed
INV014760,C00994,B05,1404-11-24,Store,Card,0.0,3263419.0,Completed
INV014761,C00199,B04,1404-01-22,Store,Cash,0.0,692562.0,Completed
INV014762,C00919,B02,1403-11-28,Store,Card,95850.0,2777909.0,Completed
INV014763,C00048,B03,1401-07-30,Store,Card,0.0,1351499.0,Completed
INV014764,C00197,B99,1401-02-16,Online,Card,0.0,1221468.0,Cancelled
INV014765,C01695,B02,1404-12-21,App,Card,127751.0,1726337.0,Completed
INV014766,C02142,B99,1401-04-21,Online,Wallet,0.0,1004864.0,Completed
INV014767,C01098,B03,1400-07-22,App,Wallet,0.0,1475249.0,Completed
INV014768,C01596,B01,1403-11-04,Store,Card,0.0,941973.0,Completed
INV014769,C00629,B02,1404-03-09,App,OnlinePay,0.0,1062664.0,Completed
INV014770,C00168,B99,1400-12-03,App,Cash,22825.0,108457.0,Completed
INV014771,C01007,B07,1401-06-30,Store,OnlinePay,10385.0,123939.0,Completed
INV014772,C01609,B07,1404-08-03,Store,Card,127184.0,2931362.0,Completed
INV014773,C01816,B99,1405-03-09,Online,Cash,0.0,6112314.0,Completed
INV014774,C00144,B99,1403-01-24,Online,OnlinePay,0.0,3602244.0,Completed
INV014775,C00444,B99,1404-08-08,Online,OnlinePay,87623.0,2271840.0,Completed
INV014776,C01374,B06,1402-03-06,Store,Card,0.0,818197.0,Completed
INV014777,C01349,B99,1404-03-07,Store,OnlinePay,47475.0,1657567.0,Cancelled
INV014778,C01678,B04,1403-06-29,App,Card,0.0,2.0,Completed
INV014779,C01578,B99,1404-11-05,Online,Cash,0.0,5285898.0,Completed
INV014780,C01209,B02,1404-07-11,Store,Card,14621.0,715602.0,Completed
INV014781,C00329,B01,1402-01-01,App,OnlinePay,0.0,3566548.0,Completed
INV014782,C00905,B99,1401-02-07,Online,Card,0.0,532479.0,Completed
INV014783,C00985,B02,1404-09-05,Store,Wallet,0.0,1605565.0,Completed
INV014784,C01278,B02,1400-03-25,Store,OnlinePay,0.0,1045166.0,Completed
INV014785,C01847,B99,1404-01-28,Online,Wallet,0.0,274126.0,Completed
INV014786,C00524,B99,1403-01-23,Online,Wallet,0.0,4807266.0,Completed
INV014787,C01101,B02,1400-07-27,Store,Card,0.0,56311.0,Completed
INV014788,C00541,B99,1404-02-13,Store,OnlinePay,0.0,374290.0,Completed
INV014789,C01354,B01,1403-02-06,Store,Card,291883.0,4563978.0,Completed
INV014790,C01981,B01,1404-12-03,Store,Card,0.0,1706045.0,Completed
INV014791,C01470,B03,1401-07-03,Store,Card,396531.0,3616863.0,Completed
INV014792,C01252,B07,1400-01-05,App,OnlinePay,281745.0,3331357.0,Completed
INV014793,C01715,B05,1400-12-29,Store,Card,0.0,2232614.0,Completed
INV014794,C02056,B04,1401-11-30,Store,OnlinePay,226849.0,1751439.0,Completed
INV014795,C00776,B99,1403-12-21,Store,Card,0.0,225144.0,Completed
INV014796,C02101,B06,1402-06-12,Store,Cash,21462.0,498165.0,Completed
INV014797,C00698,B99,1400-11-29,Online,Card,0.0,1492352.0,Completed
INV014798,C01122,B08,1405-06-03,Store,Card,0.0,3732964.0,Completed
INV014799,C01878,B04,1400-10-30,Store,Card,288576.0,2982424.0,Completed
INV014800,C00917,B99,1402-05-26,Store,Cash,169950.0,1604637.0,Completed
INV014801,C00941,B05,1404-12-27,Store,Card,0.0,3487122.0,Completed
INV014802,C00206,B99,,Online,Cash,0.0,2512455.0,Completed
INV014803,C01480,B99,1402-03-07,Online,Cash,0.0,1580506.0,Completed
INV014804,C00267,B06,1405-05-15,Store,OnlinePay,100662.0,2775034.0,Completed
INV014805,C00776,B08,1403-03-09,Store,OnlinePay,0.0,3761783.0,Completed
INV014806,C01672,B06,1400-01-16,Store,Card,172560.0,1863593.0,Completed
INV014807,C00624,B06,1400-01-12,Store,Card,157232.0,4047019.0,Completed
INV014808,C00101,B99,1405-03-27,Online,Card,0.0,735096.0,Completed
INV014809,C00968,B08,1401-12-24,Store,OnlinePay,0.0,4830555.0,Completed
INV014810,C00458,B06,1404-09-13,Store,Wallet,0.0,4112402.0,Completed
INV014811,C01367,B03,1400-04-27,Store,Wallet,0.0,566341.0,Completed
INV014812,C00556,B99,1401-02-01,Store,OnlinePay,0.0,420270.0,Completed
INV014813,C01972,B99,1404-11-28,Store,Card,217284.0,1810642.0,Completed
INV014814,C02002,B07,1405-06-22,Store,Card,157897.0,4164617.0,Returned
INV014815,C01290,B07,1400-05-23,Store,OnlinePay,0.0,73214.0,Completed
INV014816,C01249,B04,1401-03-21,App,OnlinePay,0.0,1444803.0,Completed
INV014817,C01867,B99,1404-04-11,Online,OnlinePay,0.0,2012824.0,Completed
INV014818,C02077,B08,1403-05-05,Store,Cash,0.0,2897425.0,Completed
INV014819,C00732,B08,1402-09-11,Store,Card,0.0,1693448.0,Completed
INV014820,C00619,B07,1401-05-31,Store,OnlinePay,0.0,1737645.0,Completed
INV014821,C00349,B05,1405-04-03,App,Card,7113.0,111879.0,Completed
INV014822,C00059,B99,1401-04-01,Online,Cash,0.0,2716060.0,Completed
INV014823,C02003,B06,1401-11-19,App,OnlinePay,0.0,830015.0,Completed
INV014824,C01468,B02,1402-03-17,App,Cash,157885.0,901465.0,Completed
INV014825,C01121,B99,1401-01-13,Online,Cash,0.0,6122010.0,Completed
INV014826,C00978,B06,1403-05-19,App,OnlinePay,0.0,3916402.0,Returned
INV014827,C00007,B07,1402-04-25,Store,Card,136677.0,1421963.0,Completed
INV014828,C00642,B99,1403-10-02,Online,Cash,0.0,1836330.0,Completed
INV014829,C01684,B99,1402-06-23,Online,Card,0.0,874800.0,Completed
INV014830,C01633,B99,1400-11-24,Online,OnlinePay,251892.0,1577497.0,Completed
INV014831,C00195,B99,1404-12-21,Online,OnlinePay,0.0,1115754.0,Completed
INV014832,C00527,B04,1403-03-25,Store,Cash,270993.0,2102686.0,Completed
INV014833,C00527,B99,1402-03-11,Store,OnlinePay,0.0,1653797.0,Completed
INV014834,C01632,B99,1400-02-08,Store,Card,244888.0,1841842.0,Completed
INV014835,C00423,B02,1403-09-13,Store,Card,114456.0,1282798.0,Completed
INV014836,C01964,B06,1404-07-22,Store,Cash,0.0,1074021.0,Completed
INV014837,C01997,B99,1403-12-18,Online,Card,131137.0,2180740.0,Completed
INV014838,C00751,B99,1404-08-01,Online,Cash,140430.0,2237137.0,Completed
INV014839,C01201,B06,1401-02-21,Store,Wallet,0.0,121240.0,Completed
INV014840,C00406,B99,1405-05-17,Store,Cash,0.0,1825902.0,Completed
INV014841,C01396,B99,1401-07-08,Online,Card,0.0,1022853.0,Completed
INV014842,C02123,B99,1401-11-23,Store,Cash,0.0,2734284.0,Completed
INV014843,C00686,B03,1403-03-31,Store,Card,5379.0,267765.0,Completed
INV014844,C01956,B03,1400-01-10,Store,Wallet,0.0,2210335.0,Completed
INV014845,C00769,B05,1402-11-29,Store,Wallet,0.0,737934.0,Completed
INV014846,C02135,B06,1401-06-03,Store,Card,0.0,501304.0,Completed
INV014847,C00893,B02,1404-05-29,Store,Card,0.0,1444788.0,Completed
INV014848,C00798,B99,1404-06-13,Online,OnlinePay,0.0,2443343.0,Completed
INV014849,C00460,B01,1403-10-17,Store,Card,0.0,1992942.0,Completed
INV014850,C00540,B06,1402-10-15,App,Card,0.0,4069684.0,Completed
INV014851,C01644,B99,1402-02-18,Online,Card,0.0,4460372.0,Completed
INV014852,C00626,B05,1404-10-09,Store,OnlinePay,0.0,574407.0,Completed
INV014853,C00042,B01,1403-03-21,Store,OnlinePay,0.0,1002570.0,Completed
INV014854,C00668,B99,1403-02-31,Online,Cash,0.0,7016292.0,Completed
INV014855,C00551,B99,1400-11-15,Online,Card,0.0,954344.0,Completed
INV014856,C02108,B99,1401-07-25,Online,Card,0.0,1581030.0,Completed
INV014857,C02189,B04,1402-06-07,Store,OnlinePay,0.0,1293078.0,Completed
INV014858,C01501,B08,1404-02-31,Store,Cash,0.0,5311768.0,Completed
INV014859,C01429,B04,1404-11-08,Store,OnlinePay,243093.0,3938331.0,Completed
INV014860,C00297,B99,1405-06-20,Online,Wallet,0.0,2859355.0,Completed
INV014861,C00439,B02,1402-10-27,Store,Card,0.0,5772190.0,Completed
INV014862,C01746,B05,1402-12-18,Store,Card,71491.0,1030307.0,Completed
INV014863,C00914,B99,1404-06-28,App,Card,0.0,3508349.0,Completed
INV014864,C00797,B08,1402-03-10,App,Wallet,77748.0,1452778.0,Completed
INV014865,C00816,B99,1403-05-28,Store,Card,0.0,4448325.0,Completed
INV014866,C01620,B05,1404-01-24,Store,Card,0.0,266722.0,Completed
INV014867,C01573,B99,1401-09-09,Store,OnlinePay,23434.0,333542.0,Completed
INV014868,C02015,B04,1401-12-21,App,OnlinePay,60463.0,1272368.0,Completed
INV014869,C00040,B04,1402-05-29,Store,OnlinePay,155605.0,4099619.0,Completed
INV014870,C01059,B01,1403-08-04,App,OnlinePay,69436.0,2644347.0,Completed
INV014871,C00034,B99,1401-12-02,Online,Wallet,0.0,2968840.0,Completed
INV014872,C00572,B99,1401-07-02,Store,Card,0.0,5086795.0,Completed
INV014873,C01593,B05,1401-02-07,App,Card,0.0,3946925.0,Completed
INV014874,C00065,B04,1404-09-08,App,Card,0.0,2950682.0,Completed
