InvoiceItemID,InvoiceID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
II0049718,INV014206,P0039,3.0,313991.0,0.0,941973.0
II0049719,INV014206,P0021,2.0,378076.0,0.0,756152.0
II0049720,INV014206,P0065,1.0,1.0,0.0,1.0
II0049721,INV014206,P0032,5.0,304624.0,0.0,1523120.0
II0049722,INV014206,P0026,3.0,263051.0,0.0,789153.0
II0049723,INV014207,P0064,2.0,303551.0,0.0,607102.0
II0049724,INV014207,P0044,1.0,137063.0,0.0,137063.0
II0049725,INV014207,P0037,5.0,423362.0,0.0,2116810.0
II0049726,INV014208,P0060,2.0,243889.0,20435.0,467343.0
II0049727,INV014208,P0010,1.0,437400.0,38509.0,398891.0
II0049728,INV014208,P0042,3.0,134324.0,29064.0,373908.0
II0049729,INV014209,P0028,3.0,150698.0,0.0,452094.0
II0049730,INV014210,P0010,4.0,437400.0,0.0,1749600.0
II0049731,INV014210,P0036,2.0,218607.0,0.0,437214.0
II0049732,INV014210,P0031,1.0,387938.0,0.0,387938.0
II0049733,INV014210,P0016,2.0,224553.0,0.0,449106.0
II0049734,INV014210,P0067,4.0,255125.0,0.0,1020500.0
II0049735,INV014210,P0059,3.0,367266.0,0.0,1101798.0
II0049736,INV014211,P0089,3.0,438441.0,136840.0,1178483.0
II0049737,INV014211,P0004,5.0,358007.0,166032.0,1624003.0
II0049738,INV014211,P0025,2.0,209033.0,44197.0,373869.0
II0049739,INV014211,P0009,4.0,91048.0,53275.0,310917.0
II0049740,INV014211,P0077,2.0,22282.0,3184.0,41380.0
II0049741,INV014212,P0051,2.0,97166.0,17193.0,177139.0
II0049742,INV014212,P0089,2.0,438441.0,69668.0,807214.0
II0049743,INV014212,P0071,3.0,249257.0,27294.0,720477.0
II0049744,INV014213,P0062,4.0,80307.0,0.0,321228.0
II0049745,INV014213,P0050,2.0,56311.0,0.0,112622.0
II0049746,INV014213,P0066,4.0,118992.0,0.0,475968.0
II0049747,INV014213,P0023,2.0,139162.0,0.0,278324.0
II0049748,INV014214,P0045,1.0,74858.0,0.0,74858.0
II0049749,INV014215,P0059,2.0,367266.0,54528.0,680004.0
II0049750,INV014215,P0065,2.0,1.0,0.0,2.0
II0049751,INV014215,P0062,3.0,80307.0,16449.0,224472.0
II0049752,INV014216,P0075,3.0,164300.0,0.0,492900.0
II0049753,INV014216,P0069,3.0,292977.0,0.0,878931.0
II0049754,INV014216,P0005,3.0,235151.0,0.0,705453.0
II0049755,INV014216,P0081,1.0,449151.0,0.0,449151.0
II0049756,INV014216,P0067,4.0,255125.0,0.0,1020500.0
II0049757,INV014217,P0040,5.0,57689.0,7757.0,280688.0
II0049758,INV014218,P0008,2.0,47441.0,8637.0,86245.0
II0049759,INV014218,P0081,2.0,449151.0,72628.0,825674.0
II0049760,INV014218,P0084,2.0,311393.0,55131.0,567655.0
II0049761,INV014218,P0086,2.0,105903.0,8742.0,203064.0
II0049762,INV014218,P0008,1.0,47441.0,4509.0,42932.0
II0049763,INV014219,P0054,3.0,269856.0,45778.0,763790.0
II0049764,INV014219,P0029,1.0,442577.0,38796.0,403781.0
II0049765,INV014219,P0045,3.0,74858.0,21888.0,202686.0
II0049766,INV014219,P0008,1.0,47441.0,4343.0,43098.0
II0049767,INV014219,P0018,4.0,321113.0,104239.0,1180213.0
II0049768,INV014220,P0054,1.0,269856.0,7370.0,262486.0
II0049769,INV014220,P0036,1.0,218607.0,9188.0,209419.0
II0049770,INV014220,P0031,3.0,387938.0,51580.0,1112234.0
II0049771,INV014220,P0065,5.0,1.0,0.0,5.0
II0049772,INV014221,P0074,1.0,243109.0,0.0,243109.0
II0049773,INV014222,P0016,5.0,224553.0,0.0,1122765.0
II0049774,INV014223,P0001,5.0,58377.0,0.0,291885.0
II0049775,INV014223,P0050,3.0,56311.0,0.0,168933.0
II0049776,INV014223,P0055,1.0,146743.0,0.0,146743.0
II0049777,INV014223,P0065,3.0,1.0,0.0,3.0
II0049778,INV014223,P0017,2.0,424331.0,0.0,848662.0
II0049779,INV014224,P0021,3.0,378076.0,0.0,1134228.0
II0049780,INV014224,P0076,5.0,60620.0,0.0,303100.0
II0049781,INV014224,P0026,1.0,263051.0,0.0,263051.0
II0049782,INV014224,P0011,5.0,346756.0,0.0,1733780.0
II0049783,INV014224,P0013,2.0,1.0,0.0,2.0
II0049784,INV014225,P0023,2.0,139162.0,20735.0,257589.0
II0049785,INV014226,P0031,1.0,387938.0,0.0,387938.0
II0049786,INV014226,P0082,2.0,235318.0,0.0,470636.0
II0049787,INV014226,P0090,2.0,305031.0,0.0,610062.0
II0049788,INV014226,P0050,2.0,56311.0,0.0,112622.0
II0049789,INV014226,P0012,2.0,38835.0,0.0,77670.0
II0049790,INV014227,P0059,1.0,367266.0,0.0,367266.0
II0049791,INV014227,P0040,2.0,57689.0,0.0,115378.0
II0049792,INV014228,P0018,4.0,321113.0,119052.0,1165400.0
II0049793,INV014228,P0083,2.0,94939.0,5953.0,183925.0
II0049794,INV014228,P0024,1.0,264558.0,18651.0,245907.0
II0049795,INV014229,P0028,4.0,150698.0,76061.0,526731.0
II0049796,INV014229,P0050,3.0,56311.0,10775.0,158158.0
II0049797,INV014230,P0014,2.0,1.0,0.0,2.0
II0049798,INV014230,P0012,4.0,38835.0,0.0,155340.0
II0049799,INV014230,P0012,1.0,38835.0,0.0,38835.0
II0049800,INV014231,P0006,1.0,296862.0,12021.0,284841.0
II0049801,INV014231,P0057,1.0,138614.0,5155.0,133459.0
II0049802,INV014231,P0028,2.0,150698.0,10585.0,290811.0
II0049803,INV014232,P0060,1.0,243889.0,0.0,243889.0
II0049804,INV014232,P0066,5.0,118992.0,0.0,594960.0
II0049805,INV014232,P0006,5.0,296862.0,0.0,1484310.0
II0049806,INV014233,P0022,5.0,358377.0,101319.0,1690566.0
II0049807,INV014233,P0048,2.0,329369.0,53210.0,605528.0
II0049808,INV014233,P0065,1.0,1.0,0.0,1.0
II0049809,INV014233,P0041,4.0,177493.0,48644.0,661328.0
II0049810,INV014234,P0048,5.0,329369.0,66877.0,1579968.0
II0049811,INV014234,P0050,5.0,56311.0,8421.0,273134.0
II0049812,INV014234,P0072,4.0,446721.0,33236.0,1753648.0
II0049813,INV014234,P0024,2.0,264558.0,23266.0,505850.0
II0049814,INV014234,P0080,5.0,396061.0,52977.0,1927328.0
II0049815,INV014234,P0086,3.0,105903.0,9064.0,308645.0
II0049816,INV014235,P0080,4.0,396061.0,0.0,1584244.0
II0049817,INV014235,P0014,3.0,1.0,0.0,3.0
II0049818,INV014236,P0035,5.0,65641.0,0.0,328205.0
II0049819,INV014236,P0079,2.0,341097.0,0.0,682194.0
II0049820,INV014236,P0046,3.0,151561.0,0.0,454683.0
II0049821,INV014236,P0030,4.0,386963.0,0.0,1547852.0
II0049822,INV014237,P0059,2.0,367266.0,0.0,734532.0
II0049823,INV014237,P0061,1.0,176381.0,0.0,176381.0
II0049824,INV014237,P0020,1.0,143981.0,0.0,143981.0
II0049825,INV014237,P0026,1.0,263051.0,0.0,263051.0
II0049826,INV014237,P0062,3.0,80307.0,0.0,240921.0
II0049827,INV014238,P0045,3.0,74858.0,0.0,224574.0
II0049828,INV014238,P0082,1.0,235318.0,0.0,235318.0
II0049829,INV014238,P0069,4.0,292977.0,0.0,1171908.0
II0049830,INV014238,P0075,4.0,164300.0,0.0,657200.0
II0049831,INV014238,P0031,5.0,387938.0,0.0,1939690.0
II0049832,INV014239,P0013,5.0,1.0,0.0,5.0
II0049833,INV014239,P0078,1.0,72785.0,2412.0,70373.0
II0049834,INV014239,P0068,4.0,367548.0,49688.0,1420504.0
II0049835,INV014240,P0024,5.0,264558.0,0.0,1322790.0
II0049836,INV014240,P0016,1.0,224553.0,0.0,224553.0
II0049837,INV014241,P0032,4.0,304624.0,0.0,1218496.0
II0049838,INV014242,P0023,4.0,139162.0,0.0,556648.0
II0049839,INV014242,P0035,3.0,65641.0,0.0,196923.0
II0049840,INV014242,P0087,5.0,56286.0,0.0,281430.0
II0049841,INV014243,P0054,5.0,269856.0,0.0,1349280.0
II0049842,INV014243,P0012,2.0,38835.0,0.0,77670.0
II0049843,INV014243,P0018,1.0,321113.0,0.0,321113.0
II0049844,INV014243,P0052,4.0,82145.0,0.0,328580.0
II0049845,INV014243,P0065,5.0,1.0,0.0,5.0
II0049846,INV014244,P0015,1.0,362142.0,0.0,362142.0
II0049847,INV014244,P0008,5.0,47441.0,0.0,237205.0
II0049848,INV014244,P0081,1.0,449151.0,0.0,449151.0
II0049849,INV014244,P0072,1.0,446721.0,0.0,446721.0
II0049850,INV014244,P0060,3.0,243889.0,0.0,731667.0
II0049851,INV014244,P0017,1.0,424331.0,0.0,424331.0
II0049852,INV014245,P0030,2.0,386963.0,0.0,773926.0
II0049853,INV014246,P0037,5.0,423362.0,0.0,2116810.0
II0049854,INV014246,P0067,2.0,255125.0,0.0,510250.0
II0049855,INV014246,P0004,4.0,358007.0,0.0,1432028.0
II0049856,INV014246,P0059,2.0,367266.0,0.0,734532.0
II0049857,INV014246,P0087,3.0,56286.0,0.0,168858.0
II0049858,INV014247,P0031,5.0,387938.0,107222.0,1832468.0
II0049859,INV014247,P0073,2.0,383626.0,40787.0,726465.0
II0049860,INV014247,P0036,2.0,218607.0,14134.0,423080.0
II0049861,INV014247,P0014,2.0,1.0,0.0,2.0
II0049862,INV014247,P0031,4.0,387938.0,74185.0,1477567.0
II0049863,INV014248,P0074,1.0,243109.0,0.0,243109.0
II0049864,INV014248,P0019,3.0,207143.0,0.0,621429.0
II0049865,INV014248,P0059,1.0,367266.0,0.0,367266.0
II0049866,INV014248,P0021,3.0,378076.0,0.0,1134228.0
II0049867,INV014249,P0037,3.0,423362.0,0.0,1270086.0
II0049868,INV014249,P0014,1.0,1.0,0.0,1.0
II0049869,INV014249,P0045,4.0,74858.0,0.0,299432.0
II0049870,INV014249,P0059,2.0,367266.0,0.0,734532.0
II0049871,INV014249,P0050,4.0,56311.0,0.0,225244.0
II0049872,INV014250,P0089,4.0,438441.0,0.0,1753764.0
II0049873,INV014251,P0060,3.0,243889.0,27545.0,704122.0
II0049874,INV014251,P0022,1.0,358377.0,7611.0,350766.0
II0049875,INV014251,P0085,1.0,418826.0,9782.0,409044.0
II0049876,INV014252,P0031,2.0,387938.0,32239.0,743637.0
II0049877,INV014253,P0006,3.0,296862.0,94770.0,795816.0
II0049878,INV014253,P0073,5.0,383626.0,169266.0,1748864.0
II0049879,INV014253,P0014,5.0,1.0,1.0,4.0
II0049880,INV014253,P0041,3.0,177493.0,67282.0,465197.0
II0049881,INV014253,P0070,1.0,130064.0,10832.0,119232.0
II0049882,INV014253,P0022,-1.0,358377.0,107608.0,1325900.0
II0049883,INV014254,P0049,3.0,1.0,0.0,3.0
II0049884,INV014255,P0026,1.0,263051.0,0.0,263051.0
II0049885,INV014256,P0038,2.0,211847.0,0.0,423694.0
II0049886,INV014257,P0025,3.0,209033.0,0.0,627099.0
II0049887,INV014257,P0042,5.0,134324.0,0.0,671620.0
II0049888,INV014257,P0090,5.0,305031.0,0.0,1525155.0
II0049889,INV014257,P0023,5.0,139162.0,0.0,695810.0
II0049890,INV014257,P0052,1.0,82145.0,0.0,82145.0
II0049891,INV014258,P0079,4.0,341097.0,0.0,1364388.0
II0049892,INV014259,P0014,1.0,1.0,0.0,1.0
II0049893,INV014259,P0043,4.0,132290.0,0.0,529160.0
II0049894,INV014259,P0029,1.0,442577.0,0.0,442577.0
II0049895,INV014260,P0003,5.0,246385.0,0.0,1231925.0
II0049896,INV014260,P0047,2.0,219178.0,0.0,438356.0
II0049897,INV014260,P0007,4.0,213697.0,0.0,854788.0
II0049898,INV014260,P0065,2.0,1.0,0.0,2.0
II0049899,INV014260,P0086,5.0,105903.0,0.0,529515.0
II0049900,INV014260,P0042,1.0,134324.0,0.0,134324.0
II0049901,INV014261,P0068,1.0,367548.0,0.0,367548.0
II0049902,INV014261,P0046,4.0,151561.0,0.0,606244.0
II0049903,INV014261,P0083,4.0,94939.0,0.0,379756.0
II0049904,INV014261,P0041,3.0,177493.0,0.0,532479.0
II0049905,INV014261,P0084,4.0,311393.0,0.0,1245572.0
II0049906,INV014262,P0029,4.0,442577.0,242872.0,1527436.0
II0049907,INV014263,P0015,2.0,362142.0,0.0,724284.0
II0049908,INV014263,P0043,2.0,132290.0,0.0,264580.0
II0049909,INV014263,P0058,2.0,1.0,0.0,2.0
II0049910,INV014263,P0047,1.0,219178.0,0.0,219178.0
II0049911,INV014263,P0069,2.0,292977.0,0.0,585954.0
II0049912,INV014263,P0041,4.0,177493.0,0.0,709972.0
II0049913,INV014264,P0027,3.0,263110.0,0.0,789330.0
II0049914,INV014264,P0048,3.0,329369.0,0.0,988107.0
II0049915,INV014264,P0074,2.0,243109.0,0.0,486218.0
II0049916,INV014264,P0055,2.0,146743.0,0.0,293486.0
II0049917,INV014265,P0021,5.0,378076.0,0.0,1890380.0
II0049918,INV014265,P0059,2.0,367266.0,0.0,734532.0
II0049919,INV014266,P0002,4.0,389197.0,225576.0,1331212.0
II0049920,INV014266,P0011,5.0,346756.0,153267.0,1580513.0
II0049921,INV014267,P0070,4.0,130064.0,49842.0,470414.0
II0049922,INV014267,P0019,5.0,207143.0,94445.0,941270.0
II0049923,INV014267,P0012,1.0,38835.0,2528.0,36307.0
II0049924,INV014267,P0027,2.0,263110.0,43075.0,483145.0
II0049925,INV014267,P0019,2.0,207143.0,30332.0,383954.0
II0049926,INV014268,P0079,2.0,341097.0,0.0,682194.0
II0049927,INV014268,P0011,1.0,346756.0,0.0,346756.0
II0049928,INV014268,P0088,2.0,73214.0,0.0,146428.0
II0049929,INV014268,P0067,5.0,255125.0,0.0,1275625.0
II0049930,INV014269,P0066,5.0,118992.0,0.0,594960.0
II0049931,INV014269,P0079,2.0,341097.0,0.0,682194.0
II0049932,INV014269,P0048,1.0,329369.0,0.0,329369.0
II0049933,INV014269,P0006,3.0,296862.0,0.0,890586.0
II0049934,INV014270,P0051,4.0,97166.0,26287.0,362377.0
II0049935,INV014270,P0077,5.0,22282.0,10836.0,100574.0
II0049936,INV014270,P0029,5.0,442577.0,168581.0,2044304.0
II0049937,INV014270,P0020,5.0,143981.0,41078.0,678827.0
II0049938,INV014271,P0028,4.0,150698.0,0.0,602792.0
II0049939,INV014271,P0050,4.0,56311.0,0.0,225244.0
II0049940,INV014271,P0084,5.0,311393.0,0.0,1556965.0
II0049941,INV014271,P0047,2.0,219178.0,0.0,438356.0
II0049942,INV014271,P0001,5.0,58377.0,0.0,291885.0
II0049943,INV014271,P0047,3.0,219178.0,0.0,657534.0
II0049944,INV014272,P0075,1.0,164300.0,16061.0,148239.0
II0049945,INV014272,P0035,2.0,65641.0,8458.0,122824.0
II0049946,INV014272,P0038,3.0,211847.0,43499.0,592042.0
II0049947,INV014272,P0026,2.0,263051.0,24505.0,501597.0
II0049948,INV014272,P0001,2.0,58377.0,6732.0,110022.0
II0049949,INV014273,P0058,1.0,1.0,0.0,1.0
II0049950,INV014273,P0011,2.0,346756.0,0.0,693512.0
II0049951,INV014273,P0037,3.0,423362.0,0.0,1270086.0
II0049952,INV014274,P0070,2.0,130064.0,0.0,260128.0
II0049953,INV014274,P0018,5.0,321113.0,0.0,1605565.0
II0049954,INV014274,P0054,1.0,269856.0,0.0,269856.0
II0049955,INV014275,P0024,4.0,264558.0,0.0,1058232.0
II0049956,INV014276,P0051,3.0,97166.0,6424.0,285074.0
II0049957,INV014277,P0008,3.0,47441.0,6500.0,135823.0
II0049958,INV014277,P0052,3.0,82145.0,9129.0,237306.0
II0049959,INV014277,P0005,5.0,235151.0,19968.0,1155787.0
II0049960,INV014277,P0013,4.0,1.0,0.0,4.0
II0049961,INV014277,P0029,2.0,442577.0,32209.0,852945.0
II0049962,INV014278,P0007,4.0,213697.0,98439.0,756349.0
II0049963,INV014278,P0039,5.0,313991.0,180657.0,1389298.0
II0049964,INV014278,P0085,2.0,418826.0,89038.0,748614.0
II0049965,INV014278,P0038,3.0,211847.0,51910.0,583631.0
II0049966,INV014278,P0046,1.0,151561.0,19390.0,132171.0
II0049967,INV014278,P0012,5.0,38835.0,8947.0,185228.0
II0049968,INV014279,P0011,1.0,346756.0,0.0,346756.0
II0049969,INV014279,P0089,5.0,438441.0,0.0,2192205.0
II0049970,INV014279,P0072,1.0,446721.0,0.0,446721.0
II0049971,INV014279,P0031,5.0,387938.0,0.0,1939690.0
II0049972,INV014279,P0085,3.0,418826.0,0.0,1256478.0
II0049973,INV014279,P0040,1.0,57689.0,0.0,57689.0
II0049974,INV014280,P0020,1.0,143981.0,4851.0,139130.0
II0049975,INV014280,P0070,3.0,130064.0,14372.0,375820.0
II0049976,INV014280,P0026,1.0,263051.0,11135.0,251916.0
II0049977,INV014280,P0049,1.0,1.0,0.0,1.0
II0049978,INV014281,P0058,3.0,1.0,0.0,3.0
II0049979,INV014281,P0087,2.0,56286.0,0.0,112572.0
II0049980,INV014281,P0040,5.0,57689.0,0.0,288445.0
II0049981,INV014282,P0087,3.0,56286.0,0.0,168858.0
II0049982,INV014282,P0054,5.0,269856.0,0.0,1349280.0
II0049983,INV014283,P0052,2.0,82145.0,3180.0,161110.0
II0049984,INV014283,P0004,2.0,358007.0,28711.0,687303.0
II0049985,INV014283,P0075,4.0,164300.0,22714.0,634486.0
II0049986,INV014284,P0028,5.0,150698.0,0.0,753490.0
II0049987,INV014284,P0018,1.0,321113.0,0.0,321113.0
II0049988,INV014284,P0077,1.0,22282.0,0.0,22282.0
II0049989,INV014285,P0042,4.0,134324.0,0.0,537296.0
II0049990,INV014286,P0059,3.0,367266.0,0.0,1101798.0
II0049991,INV014286,P0076,3.0,60620.0,0.0,181860.0
II0049992,INV014287,P0026,1.0,263051.0,0.0,263051.0
II0049993,INV014287,P0044,1.0,137063.0,0.0,137063.0
II0049994,INV014287,P0002,5.0,389197.0,0.0,1945985.0
II0049995,INV014287,P0040,3.0,57689.0,0.0,173067.0
II0049996,INV014288,P0039,4.0,313991.0,0.0,1255964.0
II0049997,INV014288,P0074,5.0,243109.0,0.0,1215545.0
II0049998,INV014288,P0012,1.0,38835.0,0.0,38835.0
II0049999,INV014288,P0087,3.0,56286.0,0.0,168858.0
II0050000,INV014289,P0018,3.0,321113.0,0.0,963339.0
II0050001,INV014289,P0029,1.0,442577.0,0.0,442577.0
II0050002,INV014290,P0060,4.0,243889.0,0.0,975556.0
II0050003,INV014290,P0082,5.0,235318.0,0.0,1176590.0
II0050004,INV014290,P0019,4.0,207143.0,0.0,828572.0
II0050005,INV014290,P0002,1.0,389197.0,0.0,389197.0
II0050006,INV014290,P0054,5.0,269856.0,0.0,1349280.0
II0050007,INV014290,P0076,5.0,60620.0,0.0,303100.0
II0050008,INV014291,P0084,2.0,311393.0,0.0,622786.0
II0050009,INV014291,P0088,1.0,73214.0,0.0,73214.0
II0050010,INV014291,P0046,2.0,151561.0,0.0,303122.0
II0050011,INV014291,P0055,1.0,146743.0,0.0,146743.0
II0050012,INV014291,P0070,3.0,130064.0,0.0,390192.0
II0050013,INV014291,P0007,5.0,213697.0,0.0,1068485.0
II0050014,INV014292,P0006,5.0,296862.0,0.0,1484310.0
II0050015,INV014293,P0072,1.0,446721.0,0.0,446721.0
II0050016,INV014293,P0069,1.0,292977.0,0.0,292977.0
II0050017,INV014293,P0051,4.0,97166.0,0.0,388664.0
II0050018,INV014294,P0025,5.0,209033.0,0.0,1045165.0
II0050019,INV014294,P0065,3.0,1.0,0.0,3.0
II0050020,INV014294,P0029,4.0,442577.0,0.0,1770308.0
II0050021,INV014295,P0005,1.0,235151.0,25247.0,209904.0
II0050022,INV014295,P0016,4.0,224553.0,45047.0,853165.0
II0050023,INV014296,P0084,4.0,311393.0,33696.0,1211876.0
II0050024,INV014296,P0013,2.0,1.0,0.0,2.0
II0050025,INV014296,P0001,1.0,58377.0,1963.0,56414.0
II0050026,INV014296,P0028,4.0,150698.0,14386.0,588406.0
II0050027,INV014296,P0004,1.0,358007.0,9545.0,348462.0
II0050028,INV014297,P0056,5.0,227390.0,0.0,1136950.0
II0050029,INV014297,P0054,2.0,269856.0,0.0,539712.0
II0050030,INV014297,P0053,4.0,361197.0,0.0,1444788.0
II0050031,INV014297,P0039,5.0,313991.0,0.0,1569955.0
II0050032,INV014297,P0052,5.0,82145.0,0.0,410725.0
II0050033,INV014298,P0005,3.0,235151.0,49089.0,656364.0
II0050034,INV014298,P0082,3.0,235318.0,51635.0,654319.0
II0050035,INV014299,P0030,4.0,386963.0,0.0,1547852.0
II0050036,INV014299,P0035,2.0,65641.0,0.0,131282.0
II0050037,INV014299,P0046,1.0,151561.0,0.0,151561.0
II0050038,INV014299,P0039,3.0,313991.0,0.0,941973.0
II0050039,INV014299,P0056,3.0,227390.0,0.0,682170.0
II0050040,INV014299,P0079,1.0,341097.0,0.0,341097.0
II0050041,INV014300,P0075,5.0,164300.0,0.0,821500.0
II0050042,INV014300,P0089,2.0,438441.0,0.0,876882.0
II0050043,INV014300,P0045,5.0,74858.0,0.0,374290.0
II0050044,INV014300,P0026,1.0,263051.0,0.0,263051.0
II0050045,INV014300,P0055,1.0,146743.0,0.0,146743.0
II0050046,INV014300,P0034,4.0,370028.0,0.0,1480112.0
II0050047,INV014301,P0059,2.0,367266.0,0.0,734532.0
II0050048,INV014301,P0089,1.0,438441.0,0.0,438441.0
II0050049,INV014301,P0016,3.0,224553.0,0.0,673659.0
II0050050,INV014301,P0015,3.0,362142.0,0.0,1086426.0
II0050051,INV014301,P0089,5.0,438441.0,0.0,2192205.0
II0050052,INV014301,P0023,5.0,139162.0,0.0,695810.0
II0050053,INV014302,P0073,2.0,383626.0,0.0,767252.0
II0050054,INV014303,P0019,4.0,207143.0,0.0,828572.0
II0050055,INV014303,P0079,4.0,341097.0,0.0,1364388.0
II0050056,INV014304,P0005,5.0,235151.0,0.0,1175755.0
II0050057,INV014305,P0059,1.0,367266.0,0.0,367266.0
II0050058,INV014305,P0025,1.0,209033.0,0.0,209033.0
II0050059,INV014305,P0089,2.0,438441.0,0.0,876882.0
II0050060,INV014306,P0026,3.0,263051.0,49428.0,739725.0
II0050061,INV014307,P0049,2.0,1.0,0.0,2.0
II0050062,INV014307,P0001,2.0,58377.0,0.0,116754.0
II0050063,INV014308,P0073,1.0,383626.0,12181.0,371445.0
II0050064,INV014308,P0085,1.0,418826.0,16871.0,401955.0
II0050065,INV014309,P0061,5.0,176381.0,33878.0,848027.0
II0050066,INV014309,P0075,1.0,164300.0,8269.0,156031.0
II0050067,INV014309,P0042,4.0,134324.0,16700.0,520596.0
II0050068,INV014309,P0055,1.0,146743.0,7742.0,139001.0
II0050069,INV014309,P0009,2.0,91048.0,16094.0,166002.0
II0050070,INV014310,P0045,3.0,74858.0,13769.0,210805.0
II0050071,INV014310,P0073,5.0,383626.0,62253.0,1855877.0
II0050072,INV014311,P0083,4.0,94939.0,9768.0,369988.0
II0050073,INV014311,P0088,5.0,73214.0,17676.0,348394.0
II0050074,INV014311,P0015,4.0,362142.0,55702.0,1392866.0
II0050075,INV014312,P0051,5.0,97166.0,47884.0,437946.0
II0050076,INV014312,P0073,5.0,383626.0,238966.0,1679164.0
II0050077,INV014312,P0043,5.0,132290.0,121663.0,539787.0
II0050078,INV014312,P0010,1.0,437400.0,52380.0,385020.0
II0050079,INV014313,P0010,1.0,437400.0,0.0,437400.0
II0050080,INV014313,P0059,2.0,367266.0,0.0,734532.0
II0050081,INV014313,P0013,3.0,1.0,0.0,3.0
II0050082,INV014313,P0034,3.0,370028.0,0.0,1110084.0
II0050083,INV014313,P0032,4.0,304624.0,0.0,1218496.0
II0050084,INV014314,P0084,2.0,311393.0,0.0,622786.0
II0050085,INV014314,P0007,1.0,213697.0,0.0,213697.0
II0050086,INV014314,P0041,4.0,177493.0,0.0,709972.0
II0050087,INV014315,P0043,4.0,132290.0,25284.0,503876.0
II0050088,INV014315,P0008,1.0,47441.0,3463.0,43978.0
II0050089,INV014315,P0090,5.0,305031.0,125838.0,1399317.0
II0050090,INV014315,P0044,1.0,137063.0,11347.0,125716.0
II0050091,INV014315,P0037,2.0,423362.0,77415.0,769309.0
II0050092,INV014316,P0041,2.0,177493.0,0.0,354986.0
II0050093,INV014316,P0033,5.0,448325.0,0.0,2241625.0
II0050094,INV014317,P0014,5.0,1.0,1.0,4.0
II0050095,INV014317,P0001,1.0,58377.0,6035.0,52342.0
II0050096,INV014318,P0071,1.0,249257.0,0.0,249257.0
II0050097,INV014319,P0066,4.0,118992.0,14101.0,461867.0
II0050098,INV014319,P0032,1.0,304624.0,12876.0,291748.0
II0050099,INV014320,P0009,3.0,91048.0,9342.0,263802.0
II0050100,INV014320,P0004,5.0,358007.0,171907.0,1618128.0
II0050101,INV014320,P0018,5.0,321113.0,107729.0,1497836.0
II0050102,INV014320,P0017,2.0,424331.0,26730.0,821932.0
II0050103,INV014320,P0025,4.0,209033.0,27243.0,808889.0
II0050104,INV014320,P0020,5.0,143981.0,36082.0,683823.0
II0050105,INV014321,P0014,4.0,1.0,0.0,4.0
II0050106,INV014321,P0008,5.0,47441.0,0.0,237205.0
II0050107,INV014321,P0012,3.0,38835.0,0.0,116505.0
II0050108,INV014321,P0081,5.0,449151.0,0.0,2245755.0
II0050109,INV014321,P0039,3.0,313991.0,0.0,941973.0
II0050110,INV014322,P0079,2.0,341097.0,0.0,682194.0
II0050111,INV014322,P0075,1.0,164300.0,0.0,164300.0
II0050112,INV014322,P0083,2.0,94939.0,0.0,189878.0
II0050113,INV014322,P0007,2.0,213697.0,0.0,427394.0
II0050114,INV014322,P0081,4.0,449151.0,0.0,1796604.0
II0050115,INV014323,P0056,4.0,227390.0,0.0,909560.0
II0050116,INV014324,P0031,4.0,387938.0,0.0,1551752.0
II0050117,INV014324,P0077,5.0,22282.0,0.0,111410.0
II0050118,INV014324,P0002,4.0,389197.0,0.0,1556788.0
II0050119,INV014324,P0061,5.0,176381.0,0.0,881905.0
II0050120,INV014324,P0022,3.0,358377.0,0.0,1075131.0
II0050121,INV014324,P0015,1.0,362142.0,0.0,362142.0
II0050122,INV014325,P0077,3.0,22282.0,0.0,66846.0
II0050123,INV014325,P0014,5.0,1.0,0.0,5.0
II0050124,INV014325,P0047,4.0,219178.0,0.0,876712.0
II0050125,INV014325,P0089,5.0,438441.0,0.0,2192205.0
II0050126,INV014325,P0084,2.0,311393.0,0.0,622786.0
II0050127,INV014326,P0067,5.0,255125.0,0.0,1275625.0
II0050128,INV014327,P0003,4.0,246385.0,0.0,985540.0
II0050129,INV014327,P0002,1.0,389197.0,0.0,389197.0
II0050130,INV014327,P0007,4.0,213697.0,0.0,854788.0
II0050131,INV014328,P0076,5.0,60620.0,0.0,303100.0
II0050132,INV014328,P0016,2.0,224553.0,0.0,449106.0
II0050133,INV014328,P0014,4.0,1.0,0.0,4.0
II0050134,INV014329,P0078,3.0,72785.0,0.0,218355.0
II0050135,INV014329,P0051,4.0,97166.0,0.0,388664.0
II0050136,INV014330,P0079,5.0,341097.0,0.0,1705485.0
II0050137,INV014331,P0026,1.0,263051.0,18552.0,244499.0
II0050138,INV014331,P0012,2.0,38835.0,6830.0,70840.0
II0050139,INV014331,P0068,3.0,367548.0,92243.0,1010401.0
II0050140,INV014332,P0073,5.0,383626.0,0.0,1918130.0
II0050141,INV014332,P0057,3.0,138614.0,0.0,415842.0
II0050142,INV014332,P0087,5.0,56286.0,0.0,281430.0
II0050143,INV014333,P0022,4.0,358377.0,0.0,1433508.0
II0050144,INV014333,P0085,1.0,418826.0,0.0,418826.0
II0050145,INV014333,P0012,4.0,38835.0,0.0,155340.0
II0050146,INV014334,P0062,1.0,80307.0,0.0,80307.0
II0050147,INV014335,P0061,1.0,176381.0,26348.0,150033.0
