CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
C01186,217,9,23510229.0,3,مشتریان وفادار پرارزش
C01187,90,6,12191553.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01188,1787,1,2796586.0,2,مشتریان در خطر ریزش
C01189,76,1,3820567.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01190,15,12,25806214.0,3,مشتریان وفادار پرارزش
C01191,36,4,7847475.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01192,71,9,20495781.0,0,مشتریان عادی / کم‌تراکنش
C01193,62,13,32836795.0,3,مشتریان وفادار پرارزش
C01194,1215,1,2962021.0,2,مشتریان در خطر ریزش
C01195,30,6,16063616.0,0,مشتریان عادی / کم‌تراکنش
C01196,42,6,8780523.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01197,74,5,13822202.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01198,39,7,23930934.0,0,مشتریان عادی / کم‌تراکنش
C01199,26,11,22061129.0,3,مشتریان وفادار پرارزش
C01200,175,8,20359792.0,0,مشتریان عادی / کم‌تراکنش
C01201,566,7,11609546.0,2,مشتریان در خطر ریزش
C01202,243,8,21151588.0,0,مشتریان عادی / کم‌تراکنش
C01203,38,7,16661411.0,0,مشتریان عادی / کم‌تراکنش
C01204,207,6,11329454.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01205,77,6,12979005.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01206,339,15,34182578.0,3,مشتریان وفادار پرارزش
C01207,152,6,8802543.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01208,251,9,19652213.0,0,مشتریان عادی / کم‌تراکنش
C01209,12,14,30581985.0,3,مشتریان وفادار پرارزش
C01210,226,8,14621214.0,0,مشتریان عادی / کم‌تراکنش
C01211,4,5,17592498.0,0,مشتریان عادی / کم‌تراکنش
C01212,143,10,21165718.0,3,مشتریان وفادار پرارزش
C01213,70,5,10618014.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01214,436,11,21297858.0,3,مشتریان وفادار پرارزش
C01215,115,10,11109420.0,0,مشتریان عادی / کم‌تراکنش
C01216,812,7,10751754.0,2,مشتریان در خطر ریزش
C01217,390,13,21559170.0,3,مشتریان وفادار پرارزش
C01218,18,7,16545105.0,0,مشتریان عادی / کم‌تراکنش
C01219,50,12,21515564.0,3,مشتریان وفادار پرارزش
C01220,1898,1,2182428.0,2,مشتریان در خطر ریزش
C01221,71,8,18577601.0,0,مشتریان عادی / کم‌تراکنش
C01222,511,5,10975283.0,2,مشتریان در خطر ریزش
C01223,28,6,9559048.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01224,151,5,8168916.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01225,59,6,11947666.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01226,765,4,10813551.0,2,مشتریان در خطر ریزش
C01227,37,5,5955737.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01228,98,8,14891165.0,0,مشتریان عادی / کم‌تراکنش
C01229,199,3,3205401.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01230,201,6,13386612.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01231,205,6,10477156.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01232,260,4,6620889.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01233,415,7,12297152.0,0,مشتریان عادی / کم‌تراکنش
C01234,60,13,26322633.0,3,مشتریان وفادار پرارزش
C01235,243,3,5654350.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01236,11,7,17523365.0,0,مشتریان عادی / کم‌تراکنش
C01237,353,10,18614978.0,0,مشتریان عادی / کم‌تراکنش
C01238,19,10,24854741.0,3,مشتریان وفادار پرارزش
C01239,335,11,28783710.0,3,مشتریان وفادار پرارزش
C01240,145,7,4665686.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01241,96,8,14639236.0,0,مشتریان عادی / کم‌تراکنش
C01242,196,10,20836578.0,3,مشتریان وفادار پرارزش
C01243,406,5,9326940.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01244,416,2,4470586.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01245,461,7,12945973.0,2,مشتریان در خطر ریزش
C01246,620,4,9752229.0,2,مشتریان در خطر ریزش
C01247,271,11,20671704.0,3,مشتریان وفادار پرارزش
C01248,179,9,16384928.0,0,مشتریان عادی / کم‌تراکنش
C01249,107,6,12667127.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01250,51,7,18310247.0,0,مشتریان عادی / کم‌تراکنش
C01251,162,5,14680233.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01252,208,14,38734200.0,3,مشتریان وفادار پرارزش
C01253,24,8,16824868.0,0,مشتریان عادی / کم‌تراکنش
C01254,225,6,8801146.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01255,869,3,7026001.0,2,مشتریان در خطر ریزش
C01256,110,10,14149725.0,0,مشتریان عادی / کم‌تراکنش
C01257,359,5,6507299.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01258,49,5,12422625.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01259,93,6,15315228.0,0,مشتریان عادی / کم‌تراکنش
C01260,55,6,18754454.0,0,مشتریان عادی / کم‌تراکنش
C01261,112,3,4650474.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01262,121,5,9436486.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01263,212,9,18376315.0,0,مشتریان عادی / کم‌تراکنش
C01264,57,11,23816169.0,3,مشتریان وفادار پرارزش
C01265,33,4,5722641.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01266,300,10,24455282.0,3,مشتریان وفادار پرارزش
C01267,110,3,4625610.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01268,136,5,9657013.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01269,202,6,11389025.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01270,724,4,8648823.0,2,مشتریان در خطر ریزش
C01271,154,9,22090726.0,0,مشتریان عادی / کم‌تراکنش
C01272,1,9,20684580.0,0,مشتریان عادی / کم‌تراکنش
C01273,291,11,22665580.0,3,مشتریان وفادار پرارزش
C01274,645,2,7340537.0,2,مشتریان در خطر ریزش
C01275,255,4,10266788.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01276,175,16,29150793.0,3,مشتریان وفادار پرارزش
C01277,145,10,22798672.0,3,مشتریان وفادار پرارزش
C01278,231,11,19216900.0,3,مشتریان وفادار پرارزش
C01279,255,11,31314085.0,3,مشتریان وفادار پرارزش
C01280,58,4,10413607.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01281,299,8,13933967.0,0,مشتریان عادی / کم‌تراکنش
C01282,92,5,12417345.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01283,148,8,24026520.0,0,مشتریان عادی / کم‌تراکنش
C01284,49,9,25814092.0,3,مشتریان وفادار پرارزش
C01285,189,13,32121279.0,3,مشتریان وفادار پرارزش
C01286,50,7,17430517.0,0,مشتریان عادی / کم‌تراکنش
C01287,601,5,8028144.0,2,مشتریان در خطر ریزش
C01288,703,2,5297615.0,2,مشتریان در خطر ریزش
C01289,129,4,6343050.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01290,26,12,27016222.0,3,مشتریان وفادار پرارزش
C01291,60,8,21096659.0,0,مشتریان عادی / کم‌تراکنش
C01292,103,11,32980518.0,3,مشتریان وفادار پرارزش
C01293,55,8,18165579.0,0,مشتریان عادی / کم‌تراکنش
C01294,21,5,8175390.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01295,205,9,19727344.0,0,مشتریان عادی / کم‌تراکنش
C01296,124,3,3784059.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01297,553,4,9656577.0,2,مشتریان در خطر ریزش
C01298,127,10,20551082.0,3,مشتریان وفادار پرارزش
C01299,552,6,20858307.0,2,مشتریان در خطر ریزش
C01300,150,10,20354061.0,3,مشتریان وفادار پرارزش
C01301,114,5,14189861.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01302,311,6,8888865.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01303,267,10,21420722.0,3,مشتریان وفادار پرارزش
C01304,55,6,11769062.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01305,183,8,20139296.0,0,مشتریان عادی / کم‌تراکنش
C01306,193,17,40237889.0,3,مشتریان وفادار پرارزش
C01307,582,5,12824134.0,2,مشتریان در خطر ریزش
C01308,18,7,18213730.0,0,مشتریان عادی / کم‌تراکنش
C01309,388,7,21749649.0,0,مشتریان عادی / کم‌تراکنش
C01310,8,3,10934751.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01311,197,4,12318963.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01312,87,6,12846361.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01313,378,7,14204447.0,0,مشتریان عادی / کم‌تراکنش
C01314,221,8,12644390.0,0,مشتریان عادی / کم‌تراکنش
C01315,430,7,17847806.0,0,مشتریان عادی / کم‌تراکنش
C01316,299,8,17756491.0,0,مشتریان عادی / کم‌تراکنش
C01317,237,8,25341650.0,3,مشتریان وفادار پرارزش
C01318,327,8,25471983.0,3,مشتریان وفادار پرارزش
C01319,313,9,23762232.0,3,مشتریان وفادار پرارزش
C01320,57,12,29038004.0,3,مشتریان وفادار پرارزش
C01321,145,9,21690766.0,0,مشتریان عادی / کم‌تراکنش
C01322,78,9,19439169.0,0,مشتریان عادی / کم‌تراکنش
C01323,0,8,16699435.0,0,مشتریان عادی / کم‌تراکنش
C01324,29,9,23901926.0,3,مشتریان وفادار پرارزش
C01325,266,5,4451496.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01326,299,4,10004224.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01327,152,7,16252844.0,0,مشتریان عادی / کم‌تراکنش
C01328,14,8,18785659.0,0,مشتریان عادی / کم‌تراکنش
C01329,126,6,14792944.0,0,مشتریان عادی / کم‌تراکنش
C01330,3,7,12663337.0,0,مشتریان عادی / کم‌تراکنش
C01331,263,6,9158646.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01332,207,7,10497273.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01333,84,5,7944290.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01334,88,10,18309572.0,0,مشتریان عادی / کم‌تراکنش
C01335,14,5,11469433.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01336,404,6,11685047.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01337,21,9,21318723.0,0,مشتریان عادی / کم‌تراکنش
C01338,171,7,12850900.0,0,مشتریان عادی / کم‌تراکنش
C01339,472,6,9219119.0,2,مشتریان در خطر ریزش
C01340,153,7,14012607.0,0,مشتریان عادی / کم‌تراکنش
C01341,542,5,12120404.0,2,مشتریان در خطر ریزش
C01342,43,8,27395535.0,3,مشتریان وفادار پرارزش
C01343,119,6,17011461.0,0,مشتریان عادی / کم‌تراکنش
C01344,213,2,5903691.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01345,217,5,8096214.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01346,76,5,7403959.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01347,141,11,20083000.0,3,مشتریان وفادار پرارزش
C01348,18,4,16480986.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01349,179,7,18118339.0,0,مشتریان عادی / کم‌تراکنش
C01350,4,8,21902480.0,0,مشتریان عادی / کم‌تراکنش
C01351,251,11,35196756.0,3,مشتریان وفادار پرارزش
C01352,19,7,17676091.0,0,مشتریان عادی / کم‌تراکنش
C01353,64,7,12715307.0,0,مشتریان عادی / کم‌تراکنش
C01354,273,6,17052710.0,0,مشتریان عادی / کم‌تراکنش
C01355,316,4,12425789.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01356,474,6,16416812.0,2,مشتریان در خطر ریزش
C01357,11,6,13135328.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01358,142,7,14710703.0,0,مشتریان عادی / کم‌تراکنش
C01359,9,8,22474388.0,0,مشتریان عادی / کم‌تراکنش
C01360,103,14,24857824.0,3,مشتریان وفادار پرارزش
C01361,197,13,24633849.0,3,مشتریان وفادار پرارزش
C01362,240,7,8919344.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01363,132,8,16399997.0,0,مشتریان عادی / کم‌تراکنش
C01364,164,7,16784865.0,0,مشتریان عادی / کم‌تراکنش
C01365,97,6,15894162.0,0,مشتریان عادی / کم‌تراکنش
C01366,360,2,4333371.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01367,688,5,7168450.0,2,مشتریان در خطر ریزش
C01368,328,11,28475542.0,3,مشتریان وفادار پرارزش
C01369,404,9,26225656.0,3,مشتریان وفادار پرارزش
C01370,127,7,26852684.0,0,مشتریان عادی / کم‌تراکنش
C01371,427,4,8935194.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01372,92,9,22295559.0,3,مشتریان وفادار پرارزش
C01373,789,6,12973578.0,2,مشتریان در خطر ریزش
C01374,42,7,21042656.0,0,مشتریان عادی / کم‌تراکنش
C01375,66,5,16692648.0,0,مشتریان عادی / کم‌تراکنش
C01376,70,6,15954481.0,0,مشتریان عادی / کم‌تراکنش
C01377,368,4,4738926.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01378,247,10,16719615.0,0,مشتریان عادی / کم‌تراکنش
C01379,38,6,20052285.0,0,مشتریان عادی / کم‌تراکنش
C01380,80,5,12616173.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01381,16,13,28231729.0,3,مشتریان وفادار پرارزش
C01382,198,9,24729062.0,3,مشتریان وفادار پرارزش
C01383,446,3,5663321.0,2,مشتریان در خطر ریزش
C01384,124,8,15038692.0,0,مشتریان عادی / کم‌تراکنش
C01385,86,10,25751849.0,3,مشتریان وفادار پرارزش
C01386,347,9,22724034.0,3,مشتریان وفادار پرارزش
C01387,34,5,9495155.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01388,379,9,16579608.0,0,مشتریان عادی / کم‌تراکنش
C01389,0,6,11303843.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01390,47,4,10612561.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01391,360,9,23080838.0,3,مشتریان وفادار پرارزش
C01392,107,10,18585789.0,0,مشتریان عادی / کم‌تراکنش
C01393,134,6,15633419.0,0,مشتریان عادی / کم‌تراکنش
C01394,0,10,24030502.0,3,مشتریان وفادار پرارزش
C01395,183,6,6535181.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01396,105,6,6684322.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01397,562,7,16336066.0,2,مشتریان در خطر ریزش
C01398,49,6,15958359.0,0,مشتریان عادی / کم‌تراکنش
C01399,9,9,21014046.0,0,مشتریان عادی / کم‌تراکنش
C01400,109,8,11285868.0,0,مشتریان عادی / کم‌تراکنش
C01401,192,7,18633644.0,0,مشتریان عادی / کم‌تراکنش
C01402,165,13,27462592.0,3,مشتریان وفادار پرارزش
C01403,397,5,15628013.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01404,990,5,13493281.0,2,مشتریان در خطر ریزش
C01405,389,3,9079498.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01406,67,6,5097529.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01407,237,9,13717805.0,0,مشتریان عادی / کم‌تراکنش
C01408,123,6,8579318.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01409,105,5,10218190.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01410,122,9,24172429.0,3,مشتریان وفادار پرارزش
C01411,108,12,21377287.0,3,مشتریان وفادار پرارزش
C01412,263,6,13637768.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01413,101,4,12735186.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01414,288,7,13407300.0,0,مشتریان عادی / کم‌تراکنش
C01415,171,8,11898128.0,0,مشتریان عادی / کم‌تراکنش
C01416,1,11,16198187.0,0,مشتریان عادی / کم‌تراکنش
C01417,53,5,12041524.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01418,374,9,11803887.0,0,مشتریان عادی / کم‌تراکنش
C01419,215,4,11581383.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01420,96,7,8223955.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01421,29,5,9178495.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01422,201,8,22288089.0,0,مشتریان عادی / کم‌تراکنش
C01423,577,3,5600127.0,2,مشتریان در خطر ریزش
C01424,353,2,4855295.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01425,466,7,20577064.0,0,مشتریان عادی / کم‌تراکنش
C01426,105,4,7286820.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01427,466,6,12236608.0,2,مشتریان در خطر ریزش
C01428,235,8,17541169.0,0,مشتریان عادی / کم‌تراکنش
C01429,237,11,23891936.0,3,مشتریان وفادار پرارزش
C01430,191,4,6462105.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01431,397,5,16078353.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01432,12,10,18988767.0,0,مشتریان عادی / کم‌تراکنش
C01433,13,4,6367722.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01434,196,3,7497767.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01435,357,7,14953951.0,0,مشتریان عادی / کم‌تراکنش
C01436,85,8,19926170.0,0,مشتریان عادی / کم‌تراکنش
C01437,1013,5,5842462.0,2,مشتریان در خطر ریزش
C01438,173,7,12311340.0,0,مشتریان عادی / کم‌تراکنش
C01439,106,8,13358039.0,0,مشتریان عادی / کم‌تراکنش
C01440,73,5,14863869.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01441,10,8,21677911.0,0,مشتریان عادی / کم‌تراکنش
C01442,270,8,22983732.0,0,مشتریان عادی / کم‌تراکنش
C01443,263,4,6851205.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01444,68,5,5242176.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01445,611,6,16853300.0,2,مشتریان در خطر ریزش
C01446,116,3,3478857.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01447,66,8,15827843.0,0,مشتریان عادی / کم‌تراکنش
C01448,65,6,14967890.0,0,مشتریان عادی / کم‌تراکنش
C01449,474,5,7889424.0,2,مشتریان در خطر ریزش
C01450,511,6,10027342.0,2,مشتریان در خطر ریزش
C01451,1275,5,11729520.0,2,مشتریان در خطر ریزش
C01452,907,3,6267718.0,2,مشتریان در خطر ریزش
C01453,244,9,12494206.0,0,مشتریان عادی / کم‌تراکنش
C01454,118,6,11739782.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01455,34,8,17753393.0,0,مشتریان عادی / کم‌تراکنش
C01456,48,4,15072532.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01457,182,7,20800991.0,0,مشتریان عادی / کم‌تراکنش
C01458,82,9,22395382.0,3,مشتریان وفادار پرارزش
C01459,234,8,20290267.0,0,مشتریان عادی / کم‌تراکنش
C01460,269,6,12194815.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01461,842,5,8155653.0,2,مشتریان در خطر ریزش
C01462,124,13,29401503.0,3,مشتریان وفادار پرارزش
C01463,348,6,13021751.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01464,328,5,7843439.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01465,356,7,16577388.0,0,مشتریان عادی / کم‌تراکنش
C01466,323,4,14966280.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01467,83,7,16293781.0,0,مشتریان عادی / کم‌تراکنش
C01468,1,6,12180658.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01469,421,6,15616692.0,0,مشتریان عادی / کم‌تراکنش
C01470,270,9,26099445.0,3,مشتریان وفادار پرارزش
C01471,65,5,13448648.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01472,12,4,6554075.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01473,87,6,15686236.0,0,مشتریان عادی / کم‌تراکنش
C01474,282,7,16720044.0,0,مشتریان عادی / کم‌تراکنش
C01475,549,6,12379438.0,2,مشتریان در خطر ریزش
C01476,204,11,20563031.0,3,مشتریان وفادار پرارزش
C01477,239,6,14466114.0,0,مشتریان عادی / کم‌تراکنش
C01478,17,8,20754095.0,0,مشتریان عادی / کم‌تراکنش
C01479,285,8,14841870.0,0,مشتریان عادی / کم‌تراکنش
C01480,63,6,15259369.0,0,مشتریان عادی / کم‌تراکنش
C01481,1281,3,10504470.0,2,مشتریان در خطر ریزش
C01482,624,4,8619266.0,2,مشتریان در خطر ریزش
C01483,314,8,17925370.0,0,مشتریان عادی / کم‌تراکنش
C01484,121,11,18412627.0,3,مشتریان وفادار پرارزش
C01485,177,6,10285228.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01486,324,6,12247236.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01487,352,3,6801645.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01488,1,4,8699841.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01489,27,9,20645916.0,0,مشتریان عادی / کم‌تراکنش
C01490,558,8,21843785.0,0,مشتریان عادی / کم‌تراکنش
C01491,15,8,25799965.0,3,مشتریان وفادار پرارزش
C01492,243,8,13954570.0,0,مشتریان عادی / کم‌تراکنش
C01493,296,3,7509756.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01494,208,11,27153948.0,3,مشتریان وفادار پرارزش
C01495,77,3,11201703.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01496,70,8,21805056.0,0,مشتریان عادی / کم‌تراکنش
C01497,27,8,23257215.0,0,مشتریان عادی / کم‌تراکنش
C01498,51,8,15029242.0,0,مشتریان عادی / کم‌تراکنش
C01499,42,10,21582562.0,3,مشتریان وفادار پرارزش
C01500,241,4,8983935.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01501,18,7,14990775.0,0,مشتریان عادی / کم‌تراکنش
C01502,77,8,18421528.0,0,مشتریان عادی / کم‌تراکنش
C01503,9,11,23053447.0,3,مشتریان وفادار پرارزش
C01504,11,16,40428218.0,3,مشتریان وفادار پرارزش
C01505,66,7,16185745.0,0,مشتریان عادی / کم‌تراکنش
C01506,147,16,27924896.0,3,مشتریان وفادار پرارزش
C01507,1120,3,8675917.0,2,مشتریان در خطر ریزش
C01508,574,3,5601752.0,2,مشتریان در خطر ریزش
C01509,97,5,10298864.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01510,78,7,21228691.0,0,مشتریان عادی / کم‌تراکنش
C01511,101,9,8456323.0,0,مشتریان عادی / کم‌تراکنش
C01512,71,4,12496588.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01513,112,10,24497923.0,3,مشتریان وفادار پرارزش
C01514,237,5,13860653.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01515,94,7,14751287.0,0,مشتریان عادی / کم‌تراکنش
C01516,43,5,14339000.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01517,406,2,1085037.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01518,10,14,38091111.0,3,مشتریان وفادار پرارزش
C01519,10,14,29929294.0,3,مشتریان وفادار پرارزش
C01520,451,5,10615927.0,2,مشتریان در خطر ریزش
C01521,92,9,23335637.0,3,مشتریان وفادار پرارزش
C01522,296,6,16640333.0,0,مشتریان عادی / کم‌تراکنش
C01523,386,6,13248326.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01524,40,8,26804488.0,3,مشتریان وفادار پرارزش
C01526,467,7,16856125.0,0,مشتریان عادی / کم‌تراکنش
C01527,84,11,14477756.0,0,مشتریان عادی / کم‌تراکنش
C01528,195,7,25279985.0,0,مشتریان عادی / کم‌تراکنش
C01529,133,9,26902222.0,3,مشتریان وفادار پرارزش
C01530,23,10,23754096.0,3,مشتریان وفادار پرارزش
C01531,75,10,16167191.0,0,مشتریان عادی / کم‌تراکنش
C01532,250,5,11440274.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01533,0,5,18933434.0,0,مشتریان عادی / کم‌تراکنش
C01534,72,4,11155180.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01535,121,9,22561802.0,3,مشتریان وفادار پرارزش
C01536,170,7,17822937.0,0,مشتریان عادی / کم‌تراکنش
C01537,83,7,19143343.0,0,مشتریان عادی / کم‌تراکنش
C01538,470,5,12571746.0,2,مشتریان در خطر ریزش
C01539,42,9,23223081.0,3,مشتریان وفادار پرارزش
C01540,0,10,16462324.0,0,مشتریان عادی / کم‌تراکنش
C01541,54,11,22640355.0,3,مشتریان وفادار پرارزش
C01542,128,7,14411690.0,0,مشتریان عادی / کم‌تراکنش
C01543,66,8,25618875.0,3,مشتریان وفادار پرارزش
C01544,225,9,16773630.0,0,مشتریان عادی / کم‌تراکنش
C01545,798,6,12924672.0,2,مشتریان در خطر ریزش
C01546,149,4,11122492.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01547,30,8,16211388.0,0,مشتریان عادی / کم‌تراکنش
C01548,54,6,14984763.0,0,مشتریان عادی / کم‌تراکنش
C01549,22,9,24077354.0,3,مشتریان وفادار پرارزش
C01550,269,4,6467810.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01551,26,9,18673832.0,0,مشتریان عادی / کم‌تراکنش
C01552,215,10,18789107.0,0,مشتریان عادی / کم‌تراکنش
C01553,29,12,23596952.0,3,مشتریان وفادار پرارزش
C01554,215,5,10372813.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01555,116,10,25987402.0,3,مشتریان وفادار پرارزش
C01556,22,9,21550797.0,0,مشتریان عادی / کم‌تراکنش
C01557,81,8,19624730.0,0,مشتریان عادی / کم‌تراکنش
C01558,222,3,7902129.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01559,86,6,15662103.0,0,مشتریان عادی / کم‌تراکنش
C01560,168,7,15264740.0,0,مشتریان عادی / کم‌تراکنش
C01561,20,10,23839413.0,3,مشتریان وفادار پرارزش
C01562,22,9,20722967.0,0,مشتریان عادی / کم‌تراکنش
C01563,54,8,17114733.0,0,مشتریان عادی / کم‌تراکنش
C01564,605,8,19951919.0,2,مشتریان در خطر ریزش
C01565,65,8,14614587.0,0,مشتریان عادی / کم‌تراکنش
C01566,463,5,8253840.0,2,مشتریان در خطر ریزش
C01567,229,6,21356805.0,0,مشتریان عادی / کم‌تراکنش
C01568,44,5,7876017.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01569,305,8,16642503.0,0,مشتریان عادی / کم‌تراکنش
C01570,79,4,4093886.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01571,109,2,8835893.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01572,362,5,12093815.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01573,191,6,15071446.0,0,مشتریان عادی / کم‌تراکنش
C01574,230,8,25713931.0,3,مشتریان وفادار پرارزش
C01575,152,7,22313002.0,0,مشتریان عادی / کم‌تراکنش
C01576,69,2,5833331.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
