CustomerID,Purchases,TotalSpend,AvgOrder,FirstPurchase,LastPurchase,CLV
C01069,10,28402861.0,2840286.1,1401-11-26,1405-06-12,42604291.5
C01070,7,12299847.0,1757121.0,1400-06-17,1405-05-02,18449770.5
C01071,4,15335409.0,3833852.25,1401-09-30,1404-03-08,23003113.5
C01072,5,9256719.0,1851343.8,1400-04-03,1405-02-13,13885078.5
C01073,7,5161440.0,737348.5714285715,1403-02-09,1405-06-08,7742160.0
C01074,12,28159815.0,2346651.25,1401-03-13,1405-06-25,42239722.5
C01075,9,31823056.0,3535895.111111111,1400-09-30,1405-05-06,47734584.0
C01076,7,19310197.0,2758599.5714285714,1400-01-08,1404-12-19,28965295.5
C01077,4,13337615.0,3334403.75,1400-11-22,1404-12-06,20006422.5
C01078,14,36927926.0,2637709.0,1400-05-31,1405-06-23,55391889.0
C01079,2,3265477.0,1632738.5,1403-08-12,1403-09-12,4898215.5
C01080,8,12327535.0,1540941.875,1401-11-05,1404-07-21,18491302.5
C01081,3,5595346.0,1865115.3333333333,1400-01-31,1405-04-02,8393019.0
C01082,7,17478770.0,2496967.1428571427,1400-02-16,1404-03-05,26218155.0
C01083,5,11179995.0,2235999.0,1401-02-01,1404-07-19,16769992.5
C01084,5,11691088.0,2338217.6,1401-05-07,1403-10-29,17536632.0
C01085,8,12330186.0,1541273.25,1400-07-26,1404-09-03,18495279.0
C01086,5,12055235.0,2411047.0,1400-01-19,1403-11-03,18082852.5
C01087,6,18256873.0,3042812.1666666665,1400-02-12,1404-11-04,27385309.5
C01088,8,18136120.0,2267015.0,1401-09-12,1404-12-19,27204180.0
C01089,3,7008645.0,2336215.0,1400-01-19,1404-08-05,10512967.5
C01090,8,17071950.0,2133993.75,1400-05-20,1404-08-15,25607925.0
C01091,4,8161352.0,2040338.0,1400-09-08,1405-06-12,12242028.0
C01092,4,7706139.0,1926534.75,1401-01-09,1405-02-02,11559208.5
C01093,6,10664297.0,1777382.8333333333,1400-02-16,1404-02-31,15996445.5
C01094,4,7114588.0,1778647.0,1401-03-05,1403-09-21,10671882.0
C01095,10,28622079.0,2862207.9,1400-01-31,1404-12-04,42933118.5
C01096,5,7098579.0,1419715.8,1402-05-22,1405-06-10,10647868.5
C01097,15,44744005.0,2982933.6666666665,1400-08-07,1405-03-17,67116007.5
C01098,6,7908011.0,1318001.8333333333,1400-07-07,1403-11-24,11862016.5
C01099,2,7319990.0,3659995.0,1401-04-12,1403-05-27,10979985.0
C01100,6,11091094.0,1848515.6666666667,1400-11-29,1405-05-16,16636641.0
C01101,9,20602872.0,2289208.0,1400-07-27,1405-04-01,30904308.0
C01102,6,10590637.0,1765106.1666666667,1400-04-01,1405-02-11,15885955.5
C01103,5,9417749.0,1883549.8,1400-03-12,1404-08-25,14126623.5
C01104,13,32113606.0,2470277.3846153845,1401-03-29,1405-03-09,48170409.0
C01105,12,31662576.0,2638548.0,1400-06-11,1404-03-21,47493864.0
C01106,7,14312237.0,2044605.2857142857,1400-03-19,1404-11-01,21468355.5
C01107,6,14246522.0,2374420.3333333335,1401-01-05,1405-06-07,21369783.0
C01108,6,18047249.0,3007874.8333333335,1400-06-27,1405-04-10,27070873.5
C01109,8,16848089.0,2106011.125,1400-03-26,1404-05-10,25272133.5
C01110,5,16609590.0,3321918.0,1401-08-29,1404-07-30,24914385.0
C01111,11,27995703.0,2545063.909090909,1400-03-21,1404-12-16,41993554.5
C01112,5,7351754.0,1470350.8,1403-01-24,1405-05-31,11027631.0
C01113,11,32755576.0,2977779.6363636362,1400-02-27,1404-08-09,49133364.0
C01114,11,24799392.0,2254490.1818181816,1402-01-13,1405-01-28,37199088.0
C01115,4,9557013.0,2389253.25,1400-01-23,1405-01-20,14335519.5
C01116,5,13375029.0,2675005.8,1401-08-18,1405-06-08,20062543.5
C01117,11,37000833.0,3363712.090909091,1400-12-12,1405-06-26,55501249.5
C01118,8,26654810.0,3331851.25,1401-06-08,1405-01-02,39982215.0
C01119,3,8749738.0,2916579.3333333335,1400-05-02,1404-06-28,13124607.0
C01120,5,10164768.0,2032953.6,1400-08-27,1403-06-27,15247152.0
C01121,12,34986675.0,2915556.25,1400-07-05,1405-06-08,52480012.5
C01122,9,19861646.0,2206849.5555555555,1401-01-27,1405-06-03,29792469.0
C01123,9,18744958.0,2082773.111111111,1400-01-10,1405-03-22,28117437.0
C01124,5,22410938.0,4482187.6,1401-04-23,1404-10-16,33616407.0
C01125,6,12622427.0,2103737.8333333335,1400-05-29,1405-03-23,18933640.5
C01126,3,9867468.0,3289156.0,1400-04-16,1405-05-01,14801202.0
C01127,4,5569367.0,1392341.75,1402-03-28,1405-04-22,8354050.5
C01128,4,4863937.0,1215984.25,1403-11-13,1405-02-11,7295905.5
C01129,7,21098988.0,3014141.1428571427,1400-03-01,1405-05-26,31648482.0
C01130,4,10012106.0,2503026.5,1400-09-02,1404-09-01,15018159.0
C01131,6,18256168.0,3042694.6666666665,1400-03-28,1405-02-03,27384252.0
C01132,3,8284667.0,2761555.6666666665,1401-09-26,1405-05-24,12427000.5
C01133,10,29926710.0,2992671.0,1400-02-02,1405-03-03,44890065.0
C01134,11,31657636.0,2877966.909090909,1401-01-07,1404-12-26,47486454.0
C01135,10,27879418.0,2787941.8,1400-02-20,1405-01-06,41819127.0
C01136,8,13765751.0,1720718.875,1400-09-16,1405-04-31,20648626.5
C01137,5,7883788.0,1576757.6,1401-04-14,1405-04-29,11825682.0
C01138,6,12660622.0,2110103.6666666665,1400-06-12,1404-06-17,18990933.0
C01139,2,5341521.0,2670760.5,1401-03-22,1403-12-04,8012281.5
C01140,10,27327542.0,2732754.2,1400-08-18,1405-06-26,40991313.0
C01141,7,22494304.0,3213472.0,1400-01-04,1405-05-29,33741456.0
C01142,7,14762827.0,2108975.285714286,1400-06-20,1405-04-31,22144240.500000004
C01143,7,10262337.0,1466048.142857143,1400-10-27,1404-10-09,15393505.5
C01144,8,17936591.0,2242073.875,1400-06-27,1405-05-22,26904886.5
C01145,3,2630645.0,876881.6666666666,1403-10-28,1405-01-16,3945967.5
C01146,12,20265838.0,1688819.8333333333,1400-01-20,1405-06-08,30398757.0
C01147,9,16195962.0,1799551.3333333333,1400-03-28,1405-03-26,24293943.0
C01148,7,20786263.0,2969466.1428571427,1400-01-14,1405-04-05,31179394.5
C01149,2,6375453.0,3187726.5,1401-11-26,1402-07-10,9563179.5
C01150,9,25045972.0,2782885.777777778,1400-08-23,1405-01-12,37568958.0
C01151,4,6483194.0,1620798.5,1401-02-13,1405-03-30,9724791.0
C01152,9,23732255.0,2636917.222222222,1400-01-10,1405-05-09,35598382.5
C01153,8,20425167.0,2553145.875,1401-02-11,1405-05-30,30637750.5
C01154,13,32235441.0,2479649.3076923075,1400-03-16,1405-06-20,48353161.49999999
C01155,7,16450433.0,2350061.8571428573,1402-02-04,1405-03-20,24675649.5
C01156,6,9622380.0,1603730.0,1401-08-17,1404-11-08,14433570.0
C01157,10,24492151.0,2449215.1,1400-05-11,1405-03-17,36738226.5
C01158,8,17824774.0,2228096.75,1401-01-01,1405-04-28,26737161.0
C01159,7,17886617.0,2555231.0,1402-02-20,1405-03-15,26829925.5
C01160,8,18075943.0,2259492.875,1401-07-15,1405-06-30,27113914.5
C01161,7,19915641.0,2845091.5714285714,1400-01-24,1404-06-02,29873461.5
C01162,7,12405706.0,1772243.7142857143,1401-04-06,1405-01-14,18608559.0
C01163,4,7839091.0,1959772.75,1401-09-02,1405-05-10,11758636.5
C01164,7,14933846.0,2133406.5714285714,1402-02-19,1405-04-05,22400769.0
C01165,5,18402588.0,3680517.6,1400-10-20,1405-03-26,27603882.0
C01166,7,18387764.0,2626823.4285714286,1400-08-04,1405-03-18,27581646.0
C01167,6,18001476.0,3000246.0,1401-05-30,1405-03-16,27002214.0
C01168,5,11345338.0,2269067.6,1401-03-06,1405-05-11,17018007.0
C01169,7,22211429.0,3173061.285714286,1400-03-11,1404-04-20,33317143.5
C01170,5,2839787.0,567957.4,1401-01-03,1404-03-24,4259680.5
C01171,7,12714474.0,1816353.4285714286,1401-03-08,1405-02-25,19071711.0
C01172,7,11442129.0,1634589.857142857,1400-12-20,1405-01-02,17163193.5
C01173,5,11479220.0,2295844.0,1400-08-27,1405-04-20,17218830.0
C01174,3,8244321.0,2748107.0,1400-02-01,1404-12-09,12366481.5
C01175,4,9772049.0,2443012.25,1401-09-04,1404-10-13,14658073.5
C01176,7,18027582.0,2575368.8571428573,1401-03-28,1405-02-18,27041373.0
C01177,5,11652969.0,2330593.8,1400-04-02,1405-04-31,17479453.5
C01178,10,22333935.0,2233393.5,1400-01-03,1405-03-15,33500902.5
C01179,11,23833742.0,2166703.8181818184,1400-09-17,1403-12-24,35750613.0
C01180,2,7355285.0,3677642.5,1404-05-17,1405-06-28,11032927.5
C01181,8,20141025.0,2517628.125,1402-02-21,1405-05-14,30211537.5
C01182,8,14650558.0,1831319.75,1400-06-26,1403-12-07,21975837.0
C01183,5,10021874.0,2004374.8,1402-01-06,1405-05-28,15032811.0
C01184,9,30191940.0,3354660.0,1401-02-30,1405-03-16,45287910.0
C01185,8,20451521.0,2556440.125,1400-12-14,1403-09-02,30677281.5
C01186,9,23510229.0,2612247.6666666665,1400-03-14,1404-11-28,35265343.5
C01187,6,12191553.0,2031925.5,1400-10-15,1405-04-03,18287329.5
C01188,1,2796586.0,2796586.0,1400-08-09,1400-08-09,4194879.0
C01189,1,3820567.0,3820567.0,1405-04-17,1405-04-17,5730850.5
C01190,12,25806214.0,2150517.8333333335,1400-05-14,1405-06-16,38709321.0
C01191,4,7847475.0,1961868.75,1402-03-13,1405-05-26,11771212.5
C01192,9,20495781.0,2277309.0,1401-07-22,1405-04-22,30743671.5
C01193,13,32836795.0,2525907.3076923075,1400-05-19,1405-04-31,49255192.49999999
C01194,1,2962021.0,2962021.0,1402-03-05,1402-03-05,4443031.5
C01195,6,16063616.0,2677269.3333333335,1402-03-24,1405-06-01,24095424.0
C01196,6,8780523.0,1463420.5,1401-07-25,1405-05-20,13170784.5
C01197,5,13822202.0,2764440.4,1401-09-27,1405-04-19,20733303.0
C01198,7,23930934.0,3418704.8571428573,1400-12-14,1405-05-23,35896401.0
C01199,11,22061129.0,2005557.1818181819,1401-01-23,1405-06-05,33091693.5
C01200,8,20359792.0,2544974.0,1400-03-04,1405-01-11,30539688.0
C01201,7,11609546.0,1658506.5714285714,1401-02-21,1403-12-15,17414319.0
C01202,8,21151588.0,2643948.5,1400-01-23,1404-11-02,31727382.0
C01203,7,16661411.0,2380201.5714285714,1400-01-01,1405-05-24,24992116.5
C01204,6,11329454.0,1888242.3333333333,1400-05-24,1404-12-08,16994181.0
C01205,6,12979005.0,2163167.5,1400-10-20,1405-04-16,19468507.5
C01206,15,34182578.0,2278838.533333333,1400-03-29,1404-07-26,51273867.0
C01207,6,8802543.0,1467090.5,1401-02-26,1405-02-03,13203814.5
C01208,9,19652213.0,2183579.222222222,1400-12-22,1404-10-24,29478319.5
C01209,14,30581985.0,2184427.5,1400-03-08,1405-06-19,45872977.5
C01210,8,14621214.0,1827651.75,1400-01-01,1404-11-19,21931821.0
C01211,5,17592498.0,3518499.6,1400-12-27,1405-06-27,26388747.0
C01212,10,21165718.0,2116571.8,1401-05-05,1405-02-12,31748577.0
C01213,5,10618014.0,2123602.8,1400-03-02,1405-04-23,15927021.0
C01214,11,21297858.0,1936168.9090909092,1400-05-04,1404-04-22,31946787.0
C01215,10,11109420.0,1110942.0,1401-02-17,1405-03-09,16664130.0
C01216,7,10751754.0,1535964.857142857,1401-03-16,1403-04-12,16127631.0
C01217,13,21559170.0,1658397.6923076923,1400-01-30,1404-06-06,32338755.0
C01218,7,16545105.0,2363586.4285714286,1400-02-25,1405-06-13,24817657.5
C01219,12,21515564.0,1792963.6666666667,1400-01-17,1405-05-12,32273346.0
C01220,1,2182428.0,2182428.0,1400-04-21,1400-04-21,3273642.0
C01221,8,18577601.0,2322200.125,1401-10-20,1405-04-22,27866401.5
C01222,5,10975283.0,2195056.6,1400-01-10,1404-02-09,16462924.5
C01223,6,9559048.0,1593174.6666666667,1402-01-20,1405-06-03,14338572.0
C01224,5,8168916.0,1633783.2,1400-01-02,1405-02-04,12253374.0
C01225,6,11947666.0,1991277.6666666667,1400-08-05,1405-05-03,17921499.0
C01226,4,10813551.0,2703387.75,1401-06-28,1403-05-28,16220326.5
C01227,5,5955737.0,1191147.4,1401-03-14,1405-05-25,8933605.5
C01228,8,14891165.0,1861395.625,1401-11-21,1405-03-26,22336747.5
C01229,3,3205401.0,1068467.0,1404-04-10,1404-12-16,4808101.5
C01230,6,13386612.0,2231102.0,1401-01-29,1404-12-14,20079918.0
C01231,6,10477156.0,1746192.6666666667,1401-01-17,1404-12-10,15715734.0
C01232,4,6620889.0,1655222.25,1400-08-20,1404-10-15,9931333.5
C01233,7,12297152.0,1756736.0,1400-06-02,1404-05-12,18445728.0
C01234,13,26322633.0,2024817.923076923,1402-09-16,1405-05-02,39483949.5
C01235,3,5654350.0,1884783.3333333333,1402-03-22,1404-11-02,8481525.0
C01236,7,17523365.0,2503337.8571428573,1400-07-28,1405-06-20,26285047.5
C01237,10,18614978.0,1861497.8,1400-07-05,1404-07-12,27922467.0
C01238,10,24854741.0,2485474.1,1400-01-06,1405-06-12,37282111.5
C01239,11,28783710.0,2616700.909090909,1400-10-08,1404-07-30,43175565.0
C01240,7,4665686.0,666526.5714285715,1401-08-27,1405-02-10,6998529.0
C01241,8,14639236.0,1829904.5,1400-01-29,1405-03-28,21958854.0
C01242,10,20836578.0,2083657.8,1401-03-13,1404-12-19,31254867.0
C01243,5,9326940.0,1865388.0,1400-01-08,1404-05-21,13990410.0
C01244,2,4470586.0,2235293.0,1403-01-17,1404-05-11,6705879.0
C01245,7,12945973.0,1849424.7142857143,1400-05-23,1404-03-28,19418959.5
C01246,4,9752229.0,2438057.25,1401-08-06,1403-10-21,14628343.5
C01247,11,20671704.0,1879245.8181818181,1400-03-30,1404-10-04,31007556.0
C01248,9,16384928.0,1820547.5555555555,1400-02-15,1405-01-07,24577392.0
C01249,6,12667127.0,2111187.8333333335,1401-03-21,1405-03-17,19000690.5
C01250,7,18310247.0,2615749.5714285714,1400-05-04,1405-05-11,27465370.5
C01251,5,14680233.0,2936046.6,1403-03-08,1405-01-24,22020349.5
C01252,14,38734200.0,2766728.5714285714,1400-01-05,1404-12-07,58101300.0
C01253,8,16824868.0,2103108.5,1400-04-29,1405-06-07,25237302.0
C01254,6,8801146.0,1466857.6666666667,1401-02-03,1404-11-20,13201719.0
C01255,3,7026001.0,2342000.3333333335,1401-01-17,1403-02-17,10539001.5
C01256,10,14149725.0,1414972.5,1401-06-14,1405-03-14,21224587.5
C01257,5,6507299.0,1301459.8,1401-02-25,1404-07-06,9760948.5
C01258,5,12422625.0,2484525.0,1401-01-12,1405-05-13,18633937.5
C01259,6,15315228.0,2552538.0,1402-03-20,1405-03-31,22972842.0
C01260,6,18754454.0,3125742.3333333335,1400-05-07,1405-05-07,28131681.0
C01261,3,4650474.0,1550158.0,1400-02-07,1405-03-12,6975711.0
C01262,5,9436486.0,1887297.2,1401-09-08,1405-03-03,14154729.0
C01263,9,18376315.0,2041812.7777777778,1401-06-19,1404-12-03,27564472.5
C01264,11,23816169.0,2165106.272727273,1400-09-12,1405-05-05,35724253.50000001
C01265,4,5722641.0,1430660.25,1401-03-02,1405-05-29,8583961.5
C01266,10,24455282.0,2445528.2,1400-02-31,1404-09-05,36682923.0
C01267,3,4625610.0,1541870.0,1400-04-03,1405-03-14,6938415.0
C01268,5,9657013.0,1931402.6,1401-03-25,1405-02-19,14485519.5
C01269,6,11389025.0,1898170.8333333333,1402-03-30,1404-12-13,17083537.5
C01270,4,8648823.0,2162205.75,1401-05-19,1403-07-07,12973234.5
C01271,9,22090726.0,2454525.111111111,1400-02-06,1405-02-01,33136089.0
C01272,9,20684580.0,2298286.6666666665,1401-01-13,1405-06-30,31026870.0
C01273,11,22665580.0,2060507.2727272727,1400-08-16,1404-09-14,33998370.0
C01274,2,7340537.0,3670268.5,1400-07-27,1403-09-26,11010805.5
C01275,4,10266788.0,2566697.0,1401-08-14,1404-10-20,15400182.0
C01276,16,29150793.0,1821924.5625,1400-02-05,1405-01-11,43726189.5
C01277,10,22798672.0,2279867.2,1400-02-31,1405-02-10,34198008.0
C01278,11,19216900.0,1746990.9090909092,1400-03-25,1404-11-14,28825350.0
C01279,11,31314085.0,2846735.0,1400-08-02,1404-10-20,46971127.5
C01280,4,10413607.0,2603401.75,1403-10-05,1405-05-04,15620410.5
C01281,8,13933967.0,1741745.875,1400-02-03,1404-09-06,20900950.5
C01282,5,12417345.0,2483469.0,1402-01-18,1405-04-01,18626017.5
C01283,8,24026520.0,3003315.0,1400-10-10,1405-02-07,36039780.0
C01284,9,25814092.0,2868232.4444444445,1401-01-30,1405-05-13,38721138.0
C01285,13,32121279.0,2470867.6153846155,1400-11-20,1404-12-26,48181918.5
C01286,7,17430517.0,2490073.8571428573,1403-01-15,1405-05-12,26145775.5
C01287,5,8028144.0,1605628.8,1401-01-02,1403-11-10,12042216.0
C01288,2,5297615.0,2648807.5,1401-06-24,1403-07-28,7946422.5
C01289,4,6343050.0,1585762.5,1401-03-28,1405-02-26,9514575.0
C01290,12,27016222.0,2251351.8333333335,1400-05-23,1405-06-05,40524333.0
C01291,8,21096659.0,2637082.375,1400-03-01,1405-05-02,31644988.5
C01292,11,32980518.0,2998228.909090909,1400-11-30,1405-03-21,49470777.0
C01293,8,18165579.0,2270697.375,1402-01-30,1405-05-07,27248368.5
C01294,5,8175390.0,1635078.0,1400-07-10,1405-06-10,12263085.0
C01295,9,19727344.0,2191927.111111111,1400-05-30,1404-12-10,29591016.0
C01296,3,3784059.0,1261353.0,1403-04-08,1405-02-31,5676088.5
C01297,4,9656577.0,2414144.25,1401-04-23,1403-12-28,14484865.5
C01298,10,20551082.0,2055108.2,1400-11-19,1405-02-28,30826623.0
C01299,6,20858307.0,3476384.5,1400-03-20,1403-12-29,31287460.5
C01300,10,20354061.0,2035406.1,1400-06-15,1405-02-05,30531091.5
C01301,5,14189861.0,2837972.2,1401-01-07,1405-03-10,21284791.5
C01302,6,8888865.0,1481477.5,1401-05-11,1404-08-24,13333297.5
C01303,10,21420722.0,2142072.2,1400-01-01,1404-10-08,32131083.0
C01304,6,11769062.0,1961510.3333333333,1400-01-20,1405-05-07,17653593.0
C01305,8,20139296.0,2517412.0,1400-07-02,1405-01-03,30208944.0
C01306,17,40237889.0,2366934.6470588236,1400-01-02,1404-12-22,60356833.5
C01307,5,12824134.0,2564826.8,1402-03-23,1403-11-29,19236201.0
C01308,7,18213730.0,2601961.4285714286,1400-08-04,1405-06-13,27320595.0
C01309,7,21749649.0,3107092.714285714,1400-08-02,1404-06-08,32624473.5
C01310,3,10934751.0,3644917.0,1402-06-10,1405-06-23,16402126.5
C01311,4,12318963.0,3079740.75,1401-09-08,1404-12-18,18478444.5
C01312,6,12846361.0,2141060.1666666665,1400-10-26,1405-04-06,19269541.5
C01313,7,14204447.0,2029206.7142857143,1401-10-27,1404-06-18,21306670.5
C01314,8,12644390.0,1580548.75,1401-04-04,1404-11-24,18966585.0
C01315,7,17847806.0,2549686.5714285714,1401-06-22,1404-04-28,26771709.0
C01316,8,17756491.0,2219561.375,1401-11-01,1404-09-06,26634736.5
C01317,8,25341650.0,3167706.25,1400-02-05,1404-11-08,38012475.0
C01318,8,25471983.0,3183997.875,1400-02-10,1404-08-08,38207974.5
C01319,9,23762232.0,2640248.0,1401-07-29,1404-08-22,35643348.0
C01320,12,29038004.0,2419833.6666666665,1400-06-03,1405-05-05,43557006.0
C01321,9,21690766.0,2410085.111111111,1401-07-02,1405-02-10,32536149.0
C01322,9,19439169.0,2159907.6666666665,1400-08-17,1405-04-15,29158753.5
C01323,8,16699435.0,2087429.375,1400-02-27,1405-06-31,25049152.5
C01324,9,23901926.0,2655769.5555555555,1400-04-30,1405-06-02,35852889.0
C01325,5,4451496.0,890299.2,1402-01-12,1404-10-09,6677244.0
C01326,4,10004224.0,2501056.0,1401-10-09,1404-09-06,15006336.0
C01327,7,16252844.0,2321834.8571428573,1401-08-02,1405-02-03,24379266.0
C01328,8,18785659.0,2348207.375,1400-02-08,1405-06-17,28178488.5
C01329,6,14792944.0,2465490.6666666665,1401-05-21,1405-02-29,22189416.0
C01330,7,12663337.0,1809048.142857143,1401-02-30,1405-06-28,18995005.5
C01331,6,9158646.0,1526441.0,1400-10-21,1404-10-12,13737969.0
C01332,7,10497273.0,1499610.4285714286,1400-07-23,1404-12-08,15745909.5
C01333,5,7944290.0,1588858.0,1400-03-19,1405-04-09,11916435.0
C01334,10,18309572.0,1830957.2,1401-11-24,1405-04-05,27464358.0
C01335,5,11469433.0,2293886.6,1402-09-30,1405-06-17,17204149.5
C01336,6,11685047.0,1947507.8333333333,1400-08-24,1404-05-23,17527570.5
C01337,9,21318723.0,2368747.0,1401-04-24,1405-06-10,31978084.5
C01338,7,12850900.0,1835842.857142857,1400-02-09,1405-01-15,19276350.0
C01339,6,9219119.0,1536519.8333333333,1400-07-14,1404-03-17,13828678.5
C01340,7,14012607.0,2001801.0,1400-01-31,1405-02-02,21018910.5
C01341,5,12120404.0,2424080.8,1400-01-26,1404-01-09,18180606.0
C01342,8,27395535.0,3424441.875,1402-05-27,1405-05-19,41093302.5
C01343,6,17011461.0,2835243.5,1400-04-05,1405-03-05,25517191.5
C01344,2,5903691.0,2951845.5,1404-09-08,1404-12-02,8855536.5
C01345,5,8096214.0,1619242.8,1402-03-23,1404-11-28,12144321.0
C01346,5,7403959.0,1480791.8,1402-07-20,1405-04-17,11105938.5
C01347,11,20083000.0,1825727.2727272727,1400-04-15,1405-02-14,30124500.0
C01348,4,16480986.0,4120246.5,1401-05-06,1405-06-13,24721479.0
C01349,7,18118339.0,2588334.1428571427,1400-04-05,1405-01-07,27177508.5
C01350,8,21902480.0,2737810.0,1401-06-03,1405-06-27,32853720.0
C01351,11,35196756.0,3199705.090909091,1400-01-15,1404-10-24,52795134.0
C01352,7,17676091.0,2525155.8571428573,1400-02-02,1405-06-12,26514136.5
C01353,7,12715307.0,1816472.4285714286,1400-04-19,1405-04-29,19072960.5
C01354,6,17052710.0,2842118.3333333335,1400-12-01,1404-10-02,25579065.0
C01355,4,12425789.0,3106447.25,1402-02-04,1404-08-19,18638683.5
C01356,6,16416812.0,2736135.3333333335,1401-02-15,1404-03-15,24625218.0
C01357,6,13135328.0,2189221.3333333335,1401-01-11,1405-06-20,19702992.0
C01358,7,14710703.0,2101529.0,1400-11-01,1405-02-13,22066054.5
C01359,8,22474388.0,2809298.5,1400-05-20,1405-06-22,33711582.0
C01360,14,24857824.0,1775558.857142857,1400-08-21,1405-03-21,37286736.0
C01361,13,24633849.0,1894911.4615384615,1400-03-08,1404-12-18,36950773.5
C01362,7,8919344.0,1274192.0,1400-11-24,1404-11-05,13379016.0
C01363,8,16399997.0,2049999.625,1400-01-30,1405-02-23,24599995.5
C01364,7,16784865.0,2397837.8571428573,1400-02-01,1405-01-22,25177297.5
C01365,6,15894162.0,2649027.0,1402-03-13,1405-03-27,23841243.0
C01366,2,4333371.0,2166685.5,1401-05-23,1404-07-05,6500056.5
C01367,5,7168450.0,1433690.0,1400-04-27,1403-08-13,10752675.0
C01368,11,28475542.0,2588685.6363636362,1400-04-12,1404-08-07,42713313.0
C01369,9,26225656.0,2913961.777777778,1400-01-11,1404-05-23,39338484.0
C01370,7,26852684.0,3836097.714285714,1400-12-13,1405-02-28,40279026.0
C01371,4,8935194.0,2233798.5,1400-03-08,1404-04-31,13402791.0
C01372,9,22295559.0,2477284.3333333335,1400-02-18,1405-04-01,33443338.5
C01373,6,12973578.0,2162263.0,1401-01-03,1403-05-04,19460367.0
C01374,7,21042656.0,3006093.714285714,1400-08-17,1405-05-20,31563984.0
C01375,5,16692648.0,3338529.6,1402-05-02,1405-04-27,25038972.0
C01376,6,15954481.0,2659080.1666666665,1401-11-28,1405-04-23,23931721.5
C01377,4,4738926.0,1184731.5,1401-10-12,1404-06-28,7108389.0
C01378,10,16719615.0,1671961.5,1400-02-30,1404-10-28,25079422.5
C01379,6,20052285.0,3342047.5,1400-01-14,1405-05-24,30078427.5
C01380,5,12616173.0,2523234.6,1401-03-19,1405-04-13,18924259.5
C01381,13,28231729.0,2171671.4615384615,1400-06-05,1405-06-15,42347593.5
C01382,9,24729062.0,2747673.5555555555,1400-04-29,1404-12-17,37093593.0
C01383,3,5663321.0,1887773.6666666667,1401-04-17,1404-04-12,8494981.5
C01384,8,15038692.0,1879836.5,1400-05-28,1405-02-31,22558038.0
C01385,10,25751849.0,2575184.9,1401-01-07,1405-04-07,38627773.5
C01386,9,22724034.0,2524892.6666666665,1400-12-24,1404-07-18,34086051.0
C01387,5,9495155.0,1899031.0,1401-01-10,1405-05-28,14242732.5
C01388,9,16579608.0,1842178.6666666667,1402-05-27,1404-06-17,24869412.0
C01389,6,11303843.0,1883973.8333333333,1401-03-11,1405-06-31,16955764.5
C01390,4,10612561.0,2653140.25,1400-09-24,1405-05-15,15918841.5
C01391,9,23080838.0,2564537.5555555555,1400-03-25,1404-07-05,34621257.0
C01392,10,18585789.0,1858578.9,1400-01-24,1405-03-17,27878683.5
C01393,6,15633419.0,2605569.8333333335,1401-12-26,1405-02-21,23450128.5
C01394,10,24030502.0,2403050.2,1400-05-03,1405-06-31,36045753.0
C01395,6,6535181.0,1089196.8333333333,1400-11-26,1405-01-03,9802771.5
C01396,6,6684322.0,1114053.6666666667,1400-06-20,1405-03-19,10026483.0
C01397,7,16336066.0,2333723.714285714,1400-12-02,1403-12-19,24504098.999999996
C01398,6,15958359.0,2659726.5,1401-01-22,1405-05-13,23937538.5
C01399,9,21014046.0,2334894.0,1400-08-13,1405-06-22,31521069.0
C01400,8,11285868.0,1410733.5,1401-01-04,1405-03-15,16928802.0
C01401,7,18633644.0,2661949.1428571427,1400-09-25,1404-12-23,27950466.0
C01402,13,27462592.0,2112507.076923077,1400-12-14,1405-01-21,41193888.0
C01403,5,15628013.0,3125602.6,1401-03-27,1404-05-30,23442019.5
C01404,5,13493281.0,2698656.2,1400-07-21,1402-10-16,20239921.5
C01405,3,9079498.0,3026499.3333333335,1402-03-09,1404-06-07,13619247.0
C01406,6,5097529.0,849588.1666666666,1400-09-27,1405-04-26,7646293.5
C01407,9,13717805.0,1524200.5555555555,1400-02-28,1404-11-08,20576707.5
C01408,6,8579318.0,1429886.3333333333,1400-09-20,1405-03-01,12868977.0
C01409,5,10218190.0,2043638.0,1400-08-10,1405-03-19,15327285.0
C01410,9,24172429.0,2685825.4444444445,1400-08-16,1405-03-02,36258643.5
C01411,12,21377287.0,1781440.5833333333,1401-03-07,1405-03-16,32065930.5
C01412,6,13637768.0,2272961.3333333335,1400-05-22,1404-10-12,20456652.0
C01413,4,12735186.0,3183796.5,1403-11-08,1405-03-23,19102779.0
C01414,7,13407300.0,1915328.5714285714,1400-11-03,1404-09-17,20110950.0
C01415,8,11898128.0,1487266.0,1400-01-11,1405-01-15,17847192.0
C01416,11,16198187.0,1472562.4545454546,1400-01-08,1405-06-30,24297280.5
C01417,5,12041524.0,2408304.8,1400-09-28,1405-05-09,18062286.0
C01418,9,11803887.0,1311543.0,1400-01-23,1404-06-22,17705830.5
C01419,4,11581383.0,2895345.75,1401-08-15,1404-11-30,17372074.5
C01420,7,8223955.0,1174850.7142857143,1400-11-12,1405-03-28,12335932.5
C01421,5,9178495.0,1835699.0,1401-06-02,1405-06-02,13767742.5
C01422,8,22288089.0,2786011.125,1400-04-08,1404-12-14,33432133.5
C01423,3,5600127.0,1866709.0,1400-02-16,1403-12-04,8400190.5
C01424,2,4855295.0,2427647.5,1400-07-16,1404-07-12,7282942.5
